"atletas.atleta_id","nome","atletas.posicao_id","partidas","faltas_cometidas","finalizações_defendidas","finalizações_fora","faltas_sofridas","gols","impedimentos","roubadas","cartoes_amarelos","passes_errados","assistencias","jogos_sem_sofrer_gols","defesas_dificeis","finalizacoes_trave","gols_sofridos","cartos_vermelhos","gols_contra","penaltis_perdidos","defesas_penalti"
72071,"Maurício Azevedo Alves","mei",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72079,"Bruno Cortês Barbosa","lat",15,6,0,0,3,0,3,3,0,7,1,0,0,0,0,0,0,0,0
72097,"Giovanni Palmieri dos Santos","lat",6,3,0,1,0,0,0,4,1,10,0,2,0,0,0,0,0,0,0
72142,"Danilo Fernando Avelar","lat",15,13,5,2,16,1,1,12,3,19,0,6,0,0,0,0,0,0,0
72168,"João Paulo Mior","mei",15,9,4,4,16,1,0,17,3,44,1,0,0,0,0,0,0,0,0
72290,"Jailson Marcelino dos Santos","gol",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72294,"Éverson Felipe Marques Pires","gol",15,0,0,0,4,0,0,0,0,10,0,4,14,0,8,0,0,0,0
72359,"Luiz Otávio Anacleto Leandro","zag",15,21,1,1,8,0,0,14,5,13,1,3,0,0,0,0,0,0,0
72362,"Rodrigo Oliveira Lindoso","mei",15,12,4,5,6,1,0,26,1,17,0,0,0,0,0,0,0,0,0
72372,"Felipe Alves Raymundo","gol",15,1,0,0,1,0,0,0,2,17,0,2,29,0,19,0,0,0,1
72391,"Fernando Diniz Silva","tec",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72494,"Celsonil Santos de Macedo Junior ","lat",15,2,0,0,1,0,0,4,1,11,0,1,0,0,0,0,0,0,0
72497,"Gustavo Campanharo","mei",15,14,2,7,19,1,0,26,0,19,1,0,0,0,0,0,0,0,0
72605,"Vitor Hugo Franchescoli de Souza","zag",4,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0
72620,"Juan Francisco Torres Belén","lat",3,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0
72772,"Luiz Adriano de Souza da Silva","ata",4,1,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
73155,"Julián Alfonso Benítez Franco","ata",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73281,"Renê dos Santos Júnior","mei",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73317,"Argélico Fucks","tec",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73384,"Samuel Xavier Brito","lat",15,13,4,5,31,0,2,19,4,37,2,3,0,1,0,0,0,0,0
73421,"Rafael Vaz dos Santos","zag",15,2,2,0,2,1,0,7,0,27,0,3,0,0,0,0,1,0,0
73446,"Éderson Alves Ribeiro Silva","ata",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73476,"Marco Aurélio de Oliveira Breves","tec",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73501,"Júlio César Godinho Catole","mei",15,4,2,2,3,0,0,6,2,9,0,0,0,0,0,0,0,0,0
73513,"Francinilson Santos Meireles","ata",13,9,1,3,16,1,3,6,0,12,0,0,0,0,0,0,0,0,0
73533,"Glédson Ribeiro dos Santos","gol",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73540,"José Rogério de Oliveira","ata",15,7,5,4,11,1,2,3,0,7,0,0,0,0,0,0,0,0,0
73608,"Luis Otavio Bonilha de Oliveira Santos","mei",5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73619,"Wellington Silva Sanches Aguiar","ata",5,2,1,4,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
73620,"Bruno Fabiano Alves","zag",15,23,1,4,7,0,0,19,3,17,0,6,0,0,0,0,0,0,0
73635,"Rildo de Andrade Felicissimo","ata",8,2,1,6,12,2,1,5,1,4,0,0,0,0,0,0,0,0,0
73721,"Marcos Vinícius de Jesus Araújo","mei",15,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
73741,"Marco Gastón Rubén Rodríguez","ata",15,13,7,4,5,1,5,5,1,10,2,0,0,2,0,0,0,0,0
73789,"Gilberto dos Santos Souza Júnior","mei",15,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
73800,"Rodrigo Caio Roquette Russo","zag",15,10,2,10,6,1,1,10,2,12,0,3,0,0,0,0,0,0,0
73858,"Jean Cléber Santos da Silva","mei",7,8,0,2,6,0,0,5,1,10,1,0,0,0,0,0,0,0,0
73896,"Geuvânio Santos Silva","ata",15,19,6,10,21,0,0,14,2,19,1,0,0,1,0,0,0,0,0
73962,"Bruno da Silva Peres","lat",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73974,"Alison Lopes Ferreira","mei",15,12,0,1,8,0,0,16,4,10,0,0,0,0,0,0,0,0,0
73992,"Rodinei Marcelo de Almeida","lat",15,8,0,1,2,0,2,6,3,8,0,1,0,0,0,0,0,0,0
74061,"Roberto Junior Fernández Torres","gol",15,0,0,0,2,0,0,0,3,9,0,5,22,0,13,0,0,0,0
74069,"Matheus Barbosa Teixeira","mei",15,8,1,2,3,0,1,10,0,16,0,0,0,0,0,0,0,0,0
74074,"Claudio Winck Neto","lat",15,2,0,2,0,0,0,5,1,6,0,0,0,0,0,0,0,0,0
74140,"José Élber Pimentel da Silva","mei",15,3,2,2,16,0,1,11,0,11,0,0,0,0,0,0,0,0,0
74213,"Alejandro Abraham Guerra Morales","mei",11,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
75295,"José Paolo Guerrero Gonzales","ata",15,9,5,6,12,3,6,4,1,11,0,0,0,1,0,0,0,0,0
75372,"Derlis Alberto González Galeano","ata",15,13,1,3,10,1,6,6,3,14,0,0,0,0,0,1,0,0,0
77500,"Yago Fernando da Silva","zag",15,9,0,1,2,0,1,6,3,11,0,4,0,0,0,0,0,0,0
77570,"Auremir Evangelista dos Santos","mei",15,6,0,0,3,0,0,6,0,7,0,0,0,0,0,0,0,0,0
77774,"Eduardo de Souza Barroca","tec",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77809,"William de Oliveira Pottker","ata",15,2,1,2,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0
77959,"Jonathan Copete Valencia","ata",15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78077,"Madson Ferreira dos Santos","lat",15,8,0,1,10,1,0,10,0,15,0,3,0,0,0,0,0,0,0
78086,"César Bernardo Dutra","gol",15,0,0,0,1,0,0,0,0,0,0,1,7,0,4,0,0,0,0
78117,"Everaldo Stum","ata",15,33,13,22,23,8,2,7,3,34,1,0,0,0,0,0,0,0,0
78151,"Vagner Antônio Brandalise","gol",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78248,"Gustavo Henrique Vernes","zag",15,13,2,2,5,1,0,10,5,15,0,6,0,0,0,1,0,0,0
78415,"Fernando Uribe Hincapié","ata",15,4,1,2,0,0,2,1,2,3,0,0,0,0,0,0,0,0,0
78435,"Victor Vinícius Coelho dos Santos","ata",15,10,6,8,9,2,0,6,0,15,0,0,0,0,0,0,0,0,0
78445,"Renê Rodrigues Martins","lat",15,4,1,1,4,0,0,14,1,24,1,2,0,0,0,0,0,0,0
78458,"João Afonso Crispim","mei",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78475,"Alex Broch Amado","ata",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78478,"Willian Souza Arão da Silva","mei",15,20,3,7,7,1,0,31,1,28,4,0,0,0,0,0,0,0,0
78495,"Marcos de Paula Dutra","gol",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78512,"Paulo Oliveira de Souza Junior","lat",15,7,0,2,4,0,0,4,0,9,0,0,0,0,0,0,0,0,0
78548,"Jean Mota Oliveira de Sousa","mei",15,13,3,4,18,1,0,7,0,20,1,0,0,1,0,0,0,0,0
78577,"Ricardo Dias Acosta","mei",15,19,11,10,5,1,0,23,1,36,3,0,0,0,0,0,0,0,0
78584,"Douglas Alan Schuck Friedrich","gol",15,0,0,0,5,0,0,1,0,5,0,7,31,0,13,0,0,0,1
78605,"Gabriel Girotto Franco","mei",15,12,0,1,4,0,0,18,1,10,0,0,0,0,0,0,0,0,0
78652,"Jhon Cley Jesus Silva","mei",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78654,"Eduardo Schroeder Brock","zag",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78715,"Ramiro Moschen Benetti","mei",15,10,1,2,7,0,0,8,1,9,1,0,0,0,0,0,0,0,0
78840,"Pedro Henrique de Castro Silva","mei",15,22,5,9,19,1,1,22,0,36,0,0,0,1,0,0,0,0,0
78850,"Reinaldo Manoel da Silva","lat",15,16,4,6,15,3,0,24,2,26,1,6,0,0,0,0,0,0,0
78851,"Richard de Oliveira da Costa","gol",15,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
78855,"Thiago dos Santos","mei",11,20,1,1,6,0,1,16,2,7,0,0,0,0,0,0,0,0,0
78865,"Rodrigo Dourado Cunha","mei",15,2,0,0,1,0,0,3,1,2,0,0,0,0,0,0,0,0,0
78897,"Marinaldo dos Santos Oliveira","mei",15,16,2,4,6,0,1,18,3,20,0,0,0,0,0,0,0,0,0
78991,"Moisés Ribeiro Santos","mei",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79035,"Luiz Felipe do Nascimento dos Santos","zag",15,0,0,0,1,0,0,2,0,1,0,2,0,0,0,0,0,0,0
79053,"Pedro Henrique Rosa","lat",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79109,"Santiago Ernesto Romero Fernández","mei",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79113,"Víctor Leandro Cuesta","zag",15,8,0,0,11,0,0,36,3,18,0,5,0,0,0,0,0,0,0
79336,"Romário Marques Rodrigues","ata",15,1,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
79437,"Roger Machado Marques","tec",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79578,"Luiz Ricardo Alves","ata",15,6,6,2,8,2,2,1,0,4,0,0,0,1,0,0,0,0,0
79701,"Lucas Silva Borges","mei",8,2,3,1,2,0,0,3,0,6,0,0,0,0,0,0,0,0,0
79702,"Antônio Carlos Cunha Capocasali Júnior","zag",11,7,0,0,2,0,0,6,2,8,0,3,0,0,0,0,0,0,0
79887,"Fabiano Leissmann","lat",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80080,"Brenner Marlos Varanda de Oliveira","ata",15,18,2,5,16,2,5,1,4,12,0,0,0,1,0,0,0,0,0
80124,"Matheus Mancini","zag",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80129,"Jadson Alves dos Santos","mei",15,6,1,2,10,0,0,8,0,6,0,0,0,0,0,0,0,0,0
80189,"Lucas Fonseca da Silva","zag",15,4,1,2,5,0,0,10,0,30,0,7,0,0,0,0,0,0,0
80193,"Francisco Edson Moreira da Silva","mei",15,6,5,7,14,2,1,3,1,14,0,0,0,0,0,0,0,0,0
80196,"Glaybson Yago Souza Lisboa","mei",15,8,3,6,29,2,0,13,2,27,1,0,0,1,0,0,0,1,0
80275,"Patrick Fabiano Alves Nóbrega Luz","ata",9,11,3,4,4,0,3,2,0,11,1,0,0,0,0,0,0,0,0
80276,"Alexandre Rosa Paschoalato","gol",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80287,"Luciano da Rocha Neves","ata",15,14,8,7,10,2,3,8,3,18,2,0,0,0,0,0,0,1,0
80313,"Gilberto Moraes Júnior","lat",15,12,2,3,5,0,0,14,0,32,1,0,0,0,0,0,0,0,0
80318,"Ezequiel Jacinto de Biasi","lat",15,13,0,0,2,0,1,3,3,8,0,3,0,0,0,0,0,0,0
80337,"Arthur Caíke do Nascimento Cruz","ata",15,9,4,11,6,2,2,1,0,22,1,0,0,1,0,1,0,0,0
80363,"Alejandro Ariel Cabral","mei",15,10,1,4,5,0,0,12,2,19,0,0,0,0,0,0,0,0,0
80393,"Fábio Gonçalves","mei",15,21,0,2,12,0,0,31,4,19,0,0,0,0,0,0,0,0,0
80394,"Matheus Francisco Inácio","gol",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80395,"Renato Vieira Rodrigues","mei",15,3,3,3,6,0,0,2,0,6,0,0,0,0,0,0,0,0,0
80536,"Victor Andrade Santos","ata",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80573,"Luiz Gustavo Tavares Conde","zag",8,2,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
80583,"Lucas Rafael Araujo Lima","mei",11,8,1,1,3,0,0,3,1,6,1,0,0,0,0,0,0,0,0
80664,"Michel Macedo Rocha Machado","lat",15,5,0,0,4,0,0,4,1,5,0,2,0,0,0,0,0,0,0
80692,"Luan Garcia Teixeira","zag",11,6,2,1,6,0,0,10,0,4,0,1,0,0,0,0,0,0,0
80748,"Franco Matías Di Santo","ata",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80779,"Joílson de Jesus Cardoso","zag",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80853,"Pedro Tonon Geromel","zag",15,6,1,3,7,1,0,27,3,12,0,4,0,0,0,0,0,0,0
80944,"Johnath Marlone Azevedo da Silva","mei",15,5,0,6,7,1,1,6,1,12,0,0,0,1,0,0,0,0,0
80949,"Diego Santos Gama Camilo","ata",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81091,"Jair Rodrigues Júnior","mei",15,11,0,1,13,1,0,14,2,9,0,0,0,0,0,0,0,0,0
81150,"Mayke Rocha de Oliveira","lat",11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
81241,"Oswaldo José Henríquez Bocanegra","zag",15,4,1,0,3,0,0,8,2,15,0,3,0,1,0,0,0,0,0
81537,"Vinícius Freitas Ribeiro","lat",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81677,"Carlos Andrés Sánchez Arcosa","mei",15,19,10,10,27,5,3,14,1,52,3,0,0,2,0,0,0,1,0
81682,"Juan Ramón Cazares Sevillano","mei",15,8,13,9,3,4,0,4,0,34,0,0,0,1,0,0,0,0,0
81770,"Clayton Silveira da Silva","ata",15,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
81776,"Bruno dos Santos Nazário","mei",15,5,5,3,10,0,0,2,1,11,0,0,0,1,0,0,0,0,0
81798,"Rosicley Pereira da Silva","ata",15,15,5,7,12,0,1,6,3,24,1,0,0,0,0,0,0,0,0
81845,"Alisson Euler de Freitas Castro","mei",15,7,4,3,11,0,0,10,3,12,3,0,0,0,0,0,0,0,0
81881,"João Ricardo Riedi","gol",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81905,"José Henrique da Silva Dourado","ata",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81951,"Igor de Carvalho Julião","lat",15,11,1,1,10,0,0,11,1,6,0,1,0,0,0,0,0,0,0
82407,"Francisco Hyun Sol Kim","mei",15,12,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0
82411,"Christian Alberto Cueva Bravo","mei",15,2,0,0,3,0,0,5,0,10,0,0,0,0,0,0,0,0,0
82453,"Tadeu Antonio Ferreira","gol",15,0,0,0,3,0,0,0,0,10,0,4,32,0,22,0,0,0,1
82455,"José Rafael Vivian","mei",11,17,5,2,19,0,1,12,3,10,1,0,0,0,0,0,0,0,0
82474,"Geirton Marques Aires","mei",15,9,3,3,4,0,0,11,0,9,0,0,0,1,0,0,0,0,0
82609,"Lohan dos Santos Freire","ata",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82613,"Alan Henrique Costa","zag",7,5,1,1,3,0,0,7,2,11,0,3,0,0,0,0,0,0,0
82628,"Guilherme de Jesus da Silva","lat",15,5,0,2,2,0,0,4,0,26,1,0,0,0,0,0,0,0,0
82634,"Matheus Galdezani","mei",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82635,"Igor Fernandes da Silva Araújo","lat",15,14,0,2,9,0,2,19,3,18,0,3,0,0,0,0,0,0,0
82639,"Marcelo Gazella Hermes","lat",15,4,0,2,1,0,0,0,1,5,1,0,0,0,0,0,0,0,0
82644,"Leonardo Artur de Melo","mei",14,1,3,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0
82647,"Régis Augusto Salmazzo","mei",15,0,1,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
82653,"Victor Neves Rangel","ata",8,7,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0
82730,"Marcelo Rangel da Rosa","gol",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82767,"Vinícius Vasconcelos Araújo","ata",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82880,"Daniel Amorim Dias da Silva","ata",15,5,3,4,9,1,2,0,1,6,0,0,0,0,0,0,0,0,0
82930,"Cristovam Roberto Ribeiro da Silva","lat",15,1,0,0,3,0,0,5,1,1,0,0,0,0,0,0,0,0,0
82943,"Matheus Antunes Ribeiro","lat",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83004,"Rómulo Otero Vásquez","mei",7,8,6,7,13,0,0,0,1,6,0,0,0,0,0,0,0,0,0
83199,"Lucas Vinícius Gonçalves Silva","ata",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83257,"Gabriel Barbosa Almeida","ata",15,9,14,13,10,11,6,5,3,24,2,0,0,0,0,0,0,0,0
83263,"Yuri Lima Lara","mei",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83433,"Patrick Bezerra do Nascimento","mei",15,6,1,1,7,0,0,11,1,10,1,0,0,0,0,0,0,0,0
83438,"Guilherme Parede Pinheiro","ata",15,8,2,5,15,0,3,4,0,8,1,0,0,0,0,0,0,0,0
83528,"Leonardo Pereira","zag",15,13,3,2,5,1,1,11,2,30,0,5,0,0,0,0,0,0,0
83626,"Bruno da Silva Barbosa","mei",7,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
83681,"Rafael Chagas Machado","lat",15,2,0,0,3,0,0,4,0,2,0,0,0,0,0,0,0,0,0
83772,"Neilton Meira Mestzk","ata",15,2,1,2,8,0,0,4,0,9,0,0,0,0,0,0,0,0,0
83817,"Clayson Henrique da Silva Vieira","ata",15,20,6,3,23,2,0,11,2,25,1,0,0,0,0,0,0,0,0
83869,"Diego Barbosa Tavares","lat",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84071,"Luiz Marcelo de Castro Salles","tec",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84187,"Charles Luis Reiter","zag",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84253,"Jean Carlos Guimarães dos Santos","mei",3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
84338,"Max Walef Araújo da Silva","gol",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84339,"Bruno Ferreira Melo","lat",15,4,0,1,6,1,1,2,0,4,0,1,0,0,0,1,0,0,0
84381,"Rafael Diniz Alves e Silva","mei",15,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
84382,"Danilo Carvalho Barcelos","lat",15,17,4,2,5,1,1,9,0,19,0,1,0,1,0,1,0,0,0
84428,"Fernando Pereira do Nascimento","mei",15,14,2,5,10,0,1,20,1,22,0,0,0,0,0,0,0,0,0
84509,"Andrevaldo de Jesus Santos","zag",15,10,2,1,9,0,0,13,1,11,1,2,0,0,0,0,0,0,0
84523,"José Romário Silva de Souza","ata",15,10,0,3,31,1,1,12,1,28,2,0,0,0,0,0,0,0,0
84558,"Lucas Daniel Romero","mei",11,11,1,1,13,0,1,19,3,18,0,0,0,0,0,0,0,0,0
84709,"Nicolás Federico López Alonso","ata",15,12,5,11,7,0,4,11,3,19,0,0,0,2,0,0,0,0,0
84761,"Claudinei dos Santos Oliveira","tec",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84847,"Luan Peres Petroni","zag",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84848,"Erik Nascimento Lima","ata",11,13,3,5,25,1,3,7,2,20,1,0,0,0,0,0,0,0,0
84851,"Lucas Cândido Silva","mei",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84854,"Lucas Henrique Frigeri","gol",15,0,0,0,0,0,0,0,0,1,0,0,6,0,3,0,0,0,0
84860,"Abner Felipe Souza de Almeida","lat",15,6,0,0,3,0,0,4,0,9,2,1,0,0,0,0,0,0,0
84861,"Alex da Silva","lat",15,2,1,1,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0
84863,"Alberto Valentim do Carmo Neto","tec",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84890,"Elosman Euller Silva Cavalcanti","lat",7,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
84893,"Henrique Silva Milagres","lat",15,10,1,2,16,0,0,11,2,12,0,2,0,0,0,0,0,0,0
84927,"Raphael Guimarães de Paula","mei",8,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
84930,"Marcos Valadares","tec",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85004,"Marcos Felipe de Freitas Monteiro","gol",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85300,"Orlando Enrique Berrío Meléndez","ata",15,11,1,4,4,1,0,7,1,12,0,0,0,0,0,1,0,0,0
85418,"Uilson Pedruzzi de Oliveira","gol",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85423,"Wanderson Ferreira de Oliveira","mei",15,10,3,5,9,0,0,5,0,14,1,0,0,0,0,0,0,0,0
85425,"João Paulo Silva Martins","gol",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85465,"Alex Paulo Menezes Santana","mei",15,8,3,8,15,4,0,8,1,14,0,0,0,0,0,0,0,0,0
85626,"Leonardo Pinheiro da Conceição","lat",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85930,"Aylon Darwin Tavella","ata",15,3,1,0,6,0,0,2,2,3,1,0,0,0,0,0,0,0,0
85931,"Hyoran Kaue Dalmoro","mei",11,5,3,4,4,0,0,4,0,6,1,0,0,1,0,0,0,0,0
86116,"Jonny Ferney Mosquera Mena","mei",15,2,0,2,2,0,0,1,0,7,0,0,0,0,0,0,0,0,0
86120,"Miguel Ángel Borja Hernández","ata",11,2,2,1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0
86143,"Wanderson Santos Pereira","zag",7,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
86264,"Natanael Batista Pimenta","lat",7,8,0,1,4,0,0,9,2,13,0,2,0,0,0,0,1,0,0
86380,"Luanderson Johnala Marques da Silva","mei",15,3,0,1,5,0,0,3,0,1,0,0,0,0,0,0,0,0,0
86410,"Victor Luis Chuab Zamblauskas","lat",11,5,0,1,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0
86444,"Pablo Dyego da Silva Rosa","ata",15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86519,"Everton Felipe de Oliveira Silva","mei",15,0,0,1,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0
86686,"Danilo das Neves Pinheiro","mei",15,18,6,5,20,1,0,16,4,32,0,0,0,0,0,0,0,0,0
86711,"Richard Cândido Coelho","mei",15,11,0,2,9,0,0,13,1,16,0,0,0,0,0,0,0,0,0
86740,"João Lucas Cardoso","lat",15,8,3,1,6,1,3,14,1,28,0,2,0,0,0,0,0,0,0
86757,"Everton Sousa Soares","ata",15,5,6,5,7,4,0,12,1,17,0,0,0,1,0,0,0,0,0
86759,"Luan Guilherme de Jesus Vieira","ata",15,8,4,6,17,1,1,4,0,26,3,0,0,1,0,0,0,0,0
86766,"Matheus Rossetto","mei",15,5,0,0,1,0,0,8,0,12,0,0,0,0,0,0,0,0,0
86770,"João Paulo da Silva Alves","mei",15,24,5,7,25,1,0,22,2,38,0,0,0,0,0,0,0,0,0
86776,"Jordi Almeida","gol",15,1,0,0,3,0,0,0,3,11,0,5,37,0,20,0,0,0,0
86797,"Raniel Santana de Vasconcelos","ata",15,8,3,8,11,1,2,5,2,9,1,0,0,1,0,0,1,0,0
86842,"Ewandro Felipe de Lima Costa","ata",15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
86859,"José Welison da Silva","mei",15,6,0,4,4,0,0,12,2,9,0,0,0,0,0,0,0,0,0
86932,"Gustavo Henrique da Silva Sousa","ata",15,8,2,2,4,0,2,2,0,2,0,0,0,0,0,0,0,0,0
86972,"Emerson Raymundo Santos","zag",15,9,1,0,3,1,1,11,3,19,0,4,0,0,0,0,0,0,0
86973,"Leonardo Gomes da Conceição Silva","lat",15,9,4,3,1,0,0,7,2,18,0,4,0,0,0,0,0,0,0
87009,"Nathan Allan de Souza","mei",15,1,3,3,1,2,0,4,1,8,0,0,0,0,0,0,0,0,0
87192,"José Carlos Cracco Neto","lat",15,9,0,0,3,0,0,24,3,17,0,4,0,0,0,0,0,0,0
87225,"Pedro Henrique Ribeiro Gonçalves","zag",15,2,2,2,9,0,0,10,0,10,0,5,0,0,0,0,0,0,0
87258,"Yeferson Julio Soteldo Martínez","mei",15,9,10,9,15,3,7,13,5,30,2,0,0,1,0,0,0,0,0
87262,"Willian Marlon Ferreira Moraes","mei",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87342,"Walter Kannemann","zag",15,12,0,0,8,1,0,7,4,4,0,1,0,0,0,0,0,0,0
87393,"Gabriel Costa França","zag",15,7,1,0,9,0,1,19,3,21,0,5,0,0,0,0,0,0,0
87437,"Caíque Silva Sá","lat",15,4,0,0,1,0,0,3,1,5,0,0,0,0,0,0,0,0,0
87470,"Thaciano Mickael da Silva","mei",15,12,3,3,9,0,3,16,4,14,0,0,0,0,0,0,0,0,0
87552,"Vitor Frezarin Bueno","mei",15,3,1,2,7,1,0,7,0,9,0,0,0,0,0,0,0,0,0
87679,"Santiago Tréllez Vivero","ata",15,5,3,6,4,0,5,1,0,2,0,0,0,0,0,0,0,0,0
87747,"Yago Felipe da Costa Rocha","mei",15,14,0,2,8,0,1,17,4,13,1,0,0,1,0,0,0,0,0
87863,"Giorgian Daniel de Arrascaeta Benedetti","mei",15,8,5,5,20,6,0,9,1,29,6,0,0,0,0,0,0,0,0
87877,"Júnior Nazareno Sornoza Moreira","mei",15,12,5,8,11,0,0,11,2,13,1,0,0,0,0,0,0,0,0
87999,"Gustavo Henrique Furtado Scarpa","mei",11,5,5,4,4,1,0,3,1,18,0,0,0,0,0,0,0,0,0
88065,"Jorge Marco de Oliveira Moraes","lat",15,16,7,7,20,0,1,23,2,23,3,7,0,0,0,0,0,0,0
88125,"Yuri Antonio Costa da Silva","mei",15,3,1,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0
88224,"Paulo Ricardo Ferreira","zag",15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
