"AtletaID","nome","posicao","partidas","faltas_cometidas","finalizações_defendidas","finalizações_fora","faltas_sofridas","gols","impedimentos","roubadas","cartoes_amarelos","passes_errados","assistencias","jogos_sem_sofrer_gols","defesas_dificeis","finalizacoes_trave","gols_sofridos","cartos_vermelhos","gols_contra","penaltis_perdidos","defesas_penalti"
68907,"Wellington",3,36,5,0,1,4,0,1,6,1,9,0,4,0,0,0,0,0,0,0
68910,"Anselmo",4,36,43,4,13,26,0,0,70,9,83,1,0,0,1,0,0,0,0,0
68911,"Diego Souza",4,36,40,14,19,45,9,8,26,7,139,9,0,0,0,1,1,0,0,0
68920,"Dudu",5,36,22,17,12,63,10,15,30,7,110,7,0,0,0,0,0,0,0,0
68922,"Fabrício",4,29,16,2,1,6,0,0,3,4,22,0,0,0,0,0,0,0,0,0
68923,"Gil",3,36,21,5,6,11,1,1,24,7,40,1,15,0,1,0,0,0,0,0
68925,"Leonardo Silva",3,36,41,8,14,34,3,5,37,7,72,1,11,0,1,0,1,0,0,0
68928,"Rafael",1,36,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0,0,0,0
68929,"Thiago Ribeiro",5,36,19,13,19,23,9,9,13,3,85,2,0,0,0,0,0,0,0,0
68932,"Renan Ribeiro",1,36,0,0,0,1,0,0,0,2,12,0,3,18,0,12,0,0,0,0
68938,"Giovanni Augusto",4,36,31,13,12,46,5,5,30,3,115,8,0,0,2,0,0,0,0,0
68945,"Saimon",3,34,18,2,3,4,0,1,16,3,23,0,1,0,0,0,0,0,0,0
68951,"Josimar",4,36,40,2,7,18,0,0,32,6,64,1,0,0,0,0,0,0,0,0
68952,"Marinho",5,27,17,7,10,34,1,1,8,4,30,0,0,0,0,0,0,0,1,0
68953,"Leandro Damião",5,36,16,11,11,26,4,6,10,3,30,2,0,0,1,0,0,0,0,0
68954,"Marquinhos Gabriel",4,36,21,4,13,41,3,8,29,2,66,3,0,0,0,0,1,0,0,0
68958,"Wallace",3,36,36,6,6,36,1,1,56,5,77,1,7,0,1,0,0,0,0,0
68962,"Arthur Maia",4,15,2,0,2,4,0,0,1,0,12,0,0,0,0,0,0,0,0,0
68974,"Marcão",5,36,31,9,9,21,3,12,10,5,21,0,0,0,0,0,0,0,0,0
68979,"Giovanni",1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68987,"João Vitor",4,24,44,3,6,35,1,0,24,5,46,0,0,0,0,0,1,0,0,0
69008,"Neto",3,36,20,1,4,16,3,0,24,6,47,0,8,0,0,0,0,1,0,0
69010,"João Carlos",1,36,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
69012,"Santos",1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
69014,"Manoel",3,36,33,3,11,23,1,2,43,5,75,2,10,0,0,0,0,0,0,0
69015,"Heracles",2,36,4,0,1,3,0,0,6,1,10,0,0,0,0,0,0,0,0,0
69016,"Paulinho",4,13,3,2,2,4,0,0,2,0,11,0,0,0,0,0,0,0,0,0
69018,"Deivid",4,36,13,0,3,17,0,0,22,1,18,0,0,0,0,0,0,0,0,0
69019,"Fabinho ",5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69022,"Marcelo Cirino",5,36,13,8,2,24,1,9,10,3,49,2,0,0,1,0,0,0,0,0
69040,"Vladimir",1,36,0,0,0,1,0,0,0,1,5,0,2,8,0,11,0,0,0,0
69041,"Muriel",1,36,0,0,0,2,0,0,0,1,8,0,5,13,0,15,0,0,0,0
69047,"Paulo Roberto",4,36,31,2,10,25,1,0,49,2,61,0,0,0,0,0,0,0,0,0
69048,"Mazola",5,16,5,0,1,1,0,0,3,0,5,0,0,0,0,0,0,0,0,0
69051,"Danilo Fernandes",1,36,0,0,0,6,0,0,0,0,24,0,15,64,0,32,0,0,0,0
69070,"Wagner",3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69090,"Matías Rodríguez",2,2,2,1,0,3,1,0,2,0,7,0,0,0,0,0,0,0,0,0
69099,"Seymour",4,36,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
69141,"Ricardo Bueno",5,21,3,2,2,10,0,4,1,0,10,0,0,0,0,0,0,0,0,0
69143,"Diego Ivo",3,36,4,0,0,3,0,0,1,0,3,0,1,0,0,0,0,0,0,0
69165,"Pablo",3,21,28,2,4,17,1,1,29,7,30,0,7,0,0,0,0,0,0,0
69177,"Léo",2,36,12,0,2,14,0,0,11,2,22,0,3,0,0,0,1,0,0,0
69240,"Dátolo",4,36,29,9,14,24,6,8,9,3,57,4,0,0,3,0,0,0,0,0
69249,"Martín Silva",1,36,0,0,0,1,0,0,0,4,5,0,8,31,0,20,0,0,0,1
69268,"Víctor Cáceres",4,29,11,3,2,4,0,2,12,1,16,0,0,0,0,0,0,0,0,0
69282,"Lucas Barrios",5,24,14,5,3,7,5,8,2,0,18,1,0,0,1,0,0,0,0,0
69325,"Aránguiz",4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69329,"Cereceda",2,36,29,0,1,15,0,0,22,5,33,0,1,0,0,0,0,0,0,0
69705,"Nikão",4,36,46,7,4,48,4,6,32,6,76,7,0,0,1,0,0,0,0,0
69782,"Dener Assunção",2,36,54,2,8,40,0,2,55,6,151,2,14,0,1,0,0,0,0,0
70018,"Nilson",5,32,10,6,2,11,1,5,5,0,18,1,0,0,0,0,0,0,0,0
70046,"Victor Ferraz",2,36,23,3,4,11,1,1,38,1,79,5,10,0,0,0,0,0,0,0
70106,"Mouche",5,36,7,2,0,0,0,0,4,1,15,0,0,0,0,0,0,0,0,0
70111,"Guilherme Mattis",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70116,"Fellipe Bastos",4,25,6,0,0,3,0,0,4,1,3,0,0,0,0,0,0,0,0,0
70121,"Rafael Costa",5,8,2,4,4,5,1,1,3,0,2,0,0,0,0,0,0,0,0,0
70132,"Alan Santos",4,36,32,0,5,12,0,0,28,7,40,0,0,0,0,0,0,0,0,0
70162,"Jackson Caucaia",4,19,4,1,0,6,0,0,7,0,4,0,0,0,0,0,0,0,0,0
70163,"Milton Cruz",6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70173,"Ederson",4,22,9,1,3,7,3,0,1,0,8,1,0,0,0,0,0,0,0,0
70323,"Jorginho",6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70360,"Eduardo Sasha",5,36,5,7,4,18,2,0,12,3,36,1,0,0,2,0,0,0,0,0
70515,"Ledesma",4,15,6,1,1,3,0,0,2,2,12,0,0,0,0,0,0,0,0,0
70759,"Martinuccio",5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70915,"Luis Felipe",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70916,"Diogo Goiano",2,36,22,2,9,31,0,2,41,4,88,0,8,0,0,0,1,0,0,0
70928,"William Henrique",5,36,3,0,0,2,0,1,2,0,5,0,0,0,0,0,0,0,0,0
70929,"Negueba",5,36,25,6,12,22,2,6,24,5,87,4,0,0,1,0,0,0,0,0
70933,"Anderson Salles",3,36,7,2,4,9,0,0,12,3,29,0,3,0,1,0,0,1,0,0
70934,"Jackson",3,36,21,0,7,12,3,0,17,5,34,0,2,0,0,0,1,0,0,0
70944,"Bruno Henrique",4,36,47,7,10,19,1,2,34,3,56,0,0,0,1,0,0,0,0,0
70951,"Fabio",1,36,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0
70986,"Léo Cittadini",4,36,3,1,2,4,0,0,0,1,4,0,0,0,0,0,0,0,0,0
70992,"Juliano",4,36,2,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0
71037,"Clayton Sales",2,36,12,1,1,4,0,0,11,3,26,0,2,0,0,0,0,0,0,0
71042,"Augusto César",4,13,9,2,1,9,0,0,7,1,18,0,0,0,0,0,0,0,0,0
71043,"Leo",1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71090,"João Filipe",3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71113,"Felipe ",4,36,8,1,4,4,1,1,8,1,30,1,0,0,1,0,0,0,0,0
71116,"Roberto",2,17,11,0,5,13,1,0,12,0,24,0,4,0,0,0,0,0,0,0
71121,"Wesley",5,36,19,3,2,18,1,2,6,3,15,0,0,0,0,0,0,0,0,0
71123,"Thiago Mendes",4,36,48,9,11,60,1,4,69,7,96,3,0,0,0,0,0,0,0,0
71162,"Vinícius",4,36,17,6,7,14,3,0,9,2,48,3,0,0,1,0,0,0,0,0
71381,"Ruan",5,36,2,2,2,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0
71495,"Lisandro López",5,36,24,10,14,31,4,16,8,4,34,2,0,0,3,0,1,0,0,0
71507,"Edson Silva",3,36,6,0,0,0,0,2,11,2,19,0,6,0,0,0,0,0,0,0
71549,"Kelvin",5,36,20,7,5,26,0,0,8,4,32,3,0,0,0,0,0,0,0,0
71572,"Gabriel",3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71581,"Léo Costa",4,29,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71593,"Henrique Mattos",3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71601,"João Paulo",1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71602,"João Paulo",2,36,6,0,3,7,0,0,5,1,15,2,0,0,0,0,0,0,0,0
71603,"Luiz Eduardo",3,22,14,1,1,8,1,0,9,2,19,0,2,0,0,0,1,0,0,0
71631,"Weverton",1,36,0,0,0,11,0,0,0,6,38,0,14,55,0,41,0,0,0,3
71719,"Elton",4,24,38,12,4,14,1,2,36,2,55,0,0,0,0,0,1,0,0,0
71724,"Agenor",1,36,1,0,0,5,0,0,0,1,19,0,10,46,0,38,0,0,0,2
71778,"Bady",4,36,6,4,4,8,1,0,4,0,21,0,0,0,0,0,0,0,0,0
71784,"Júnior Lopes",3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71799,"Silvinho",5,25,7,1,1,11,1,2,0,1,14,0,0,0,1,0,0,0,0,0
71818,"Bruno Grassi",1,36,0,0,0,0,0,0,0,1,1,0,2,4,0,6,0,0,0,0
71844,"Thiago Galhardo",4,36,36,9,10,39,1,7,24,7,66,2,0,0,1,0,0,0,0,0
71885,"Tiago Costa",2,35,4,0,0,3,0,0,3,1,4,0,0,0,0,0,0,0,0,0
71892,"Wellington Silva",2,36,35,0,9,40,1,4,49,5,123,0,8,0,0,0,0,0,0,0
71971,"Reynaldo ",1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71995,"Hugo",5,22,6,4,0,2,2,1,5,1,10,0,0,0,0,0,0,0,0,0
72007,"Uillian Correia",4,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
72023,"Sueliton",2,36,17,2,2,16,0,0,9,2,23,2,3,0,0,0,0,0,0,0
72039,"Ferron",3,36,19,2,2,9,1,3,12,5,25,0,3,0,0,0,0,0,0,0
72084,"França",4,36,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
72097,"Giovanni",2,36,11,2,3,7,0,1,17,0,36,0,5,0,0,0,1,0,0,0
72099,"Wiliam Barbio",5,36,14,4,3,12,0,2,7,2,27,1,0,0,0,0,0,0,0,0
72117,"Victor Bolt",4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72133,"Ednei",3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72204,"Diego Oliveira",5,36,33,8,19,42,3,4,17,5,47,1,0,1,1,0,1,0,0,0
72290,"Jailson",1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72334,"Ayrton",2,36,12,2,4,17,1,2,7,2,43,0,8,0,0,0,0,0,0,0
72382,"Marquinhos",4,32,1,2,2,3,0,2,2,0,6,0,0,0,0,0,0,0,0,0
72386,"Hernane",5,36,7,3,5,35,2,3,4,2,10,0,0,0,2,0,0,0,0,0
72389,"Mike",5,36,6,0,3,3,0,1,1,1,6,1,0,0,0,0,0,0,0,0
72490,"Fred",3,36,16,9,17,13,6,1,31,3,52,0,9,0,2,0,0,0,0,0
72491,"Bressan",3,36,13,0,1,6,1,0,8,5,30,0,5,0,0,0,0,0,0,0
72529,"Crystian",2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72603,"William Menezes",1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72605,"Vitor Hugo",3,36,37,5,11,13,4,0,32,3,47,1,7,0,1,0,0,0,0,0
72724,"Juba",5,12,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
72731,"Oliveira",1,36,0,0,0,2,0,0,0,0,9,0,1,12,0,9,0,0,0,0
72767,"Julinho Camargo",6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72871,"Cárdenas",4,36,8,1,2,7,0,2,8,2,22,0,0,0,1,0,0,0,0,0
72893,"Eduardo Da Silva",5,13,3,0,2,2,2,2,0,1,3,1,0,0,0,0,0,0,0,0
72943,"Luís Cáceres",4,36,14,2,2,5,1,0,12,2,17,0,0,0,0,0,0,0,0,0
73085,"Leandro",5,36,7,3,3,9,1,2,7,1,7,2,0,0,0,0,0,0,0,0
73317,"Argel Fucks",6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73318,"Daniel Borges",2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73336,"Rafael Martins",1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73375,"Felipe",3,36,26,6,8,15,1,1,32,7,44,1,10,0,0,0,1,0,0,0
73384,"Samuel Xavier",2,36,30,0,7,34,1,1,23,6,87,2,13,0,0,0,1,2,0,0
73421,"Rafael Vaz",3,36,5,1,2,2,1,0,3,2,14,0,4,0,1,0,0,0,0,0
73445,"Denner",4,36,4,0,0,3,0,1,3,0,5,0,0,0,0,0,0,0,0,0
73446,"Éderson",5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73465,"Luccas Claro",3,36,13,3,2,10,0,1,23,5,35,0,5,0,0,0,0,0,0,0
73502,"Revson",4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73513,"Maranhão",4,36,15,3,6,25,0,1,4,3,29,3,0,0,0,0,0,0,0,0
73515,"Gabriel",4,36,20,10,11,21,4,2,13,0,46,2,0,0,0,0,0,0,0,0
73527,"Willian Rocha",2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73528,"Guti",3,36,45,1,3,17,1,0,39,9,48,0,9,0,0,0,0,1,0,0
73529,"Jackson",4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73540,"Rogério",5,17,7,9,8,22,4,7,7,1,29,1,0,0,0,0,0,0,0,0
73580,"Falcão",6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73618,"Léo Rodrigues",2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73620,"Bruno Alves",3,36,21,2,9,13,1,1,18,6,34,0,4,0,0,0,1,0,0,0
73635,"Rildo",5,36,10,3,2,24,1,2,2,1,13,0,0,0,0,0,0,0,0,0
73641,"Robert",5,21,0,0,1,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0
73644,"Ivan",2,36,24,0,3,13,0,1,12,3,28,0,2,0,0,0,0,1,0,0
73649,"Lucas Pratto",5,36,38,34,32,41,10,11,20,1,90,3,0,0,5,0,0,0,0,0
73717,"Juan Carlos Osorio",6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73721,"Marcos Vinícius",4,36,13,4,8,27,2,1,7,3,39,1,0,0,1,0,0,0,0,0
73750,"Nicolás Freitas",4,36,28,0,0,15,0,0,26,4,27,0,0,0,0,0,0,0,0,0
73766,"Diego Aguirre",6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73769,"Guilherme Batata",4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73800,"Rodrigo Caio",4,35,21,3,4,20,1,2,39,3,45,2,0,0,2,0,0,0,0,0
73806,"Samuel ",5,36,7,4,4,8,0,1,5,2,14,0,0,0,0,0,0,0,0,0
73855,"Jubal",3,36,8,0,1,2,0,0,8,3,9,0,1,0,0,0,0,0,0,0
73860,"Thiago Carvalho",3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73863,"Claudinei",4,36,6,1,1,5,1,0,11,2,9,0,0,0,0,0,0,0,0,0
73876,"Jomar",3,36,2,1,2,8,0,0,11,0,12,0,1,0,0,0,0,0,0,0
73879,"Rogério",2,36,10,0,0,5,0,1,9,2,30,1,1,0,0,0,0,0,0,0
73889,"Wallace",1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73890,"Mário Sérgio",2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73896,"Geuvânio",5,36,31,16,19,38,6,9,22,3,68,3,0,0,0,0,1,0,0,0
73910,"Tobio",3,25,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
73918,"Canteros",4,36,40,9,13,16,2,5,55,7,121,4,0,0,0,0,1,0,0,0
73957,"Ewerton Páscoa ",3,36,2,1,1,5,0,0,1,0,7,1,2,0,0,0,0,0,0,0
73974,"Alison",4,36,2,0,1,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0
73991,"Walisson",3,36,19,1,3,16,0,1,34,7,31,0,10,0,0,0,0,0,0,0
73992,"Rodinei",2,36,44,4,7,46,0,4,60,4,94,4,11,0,1,0,1,0,0,0
74060,"Luiz Antonio ",4,36,13,2,5,6,1,1,7,3,34,1,0,0,0,0,0,0,0,0
74067,"Charles ",1,36,0,0,0,1,0,0,0,1,1,0,2,7,0,16,0,0,0,0
74074,"Claudio Winck",2,13,3,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0
74076,"Misael",4,27,4,2,2,7,0,0,5,0,6,0,0,0,0,0,0,0,0,0
74078,"Hernani",4,36,50,5,28,24,3,2,41,6,104,0,0,0,0,0,1,0,0,0
74081,"Guilherme Costa",4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74086,"Pedro Paulo ",5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74103,"Frauches ",3,23,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
74140,"Élber",4,36,8,10,9,31,5,5,15,2,58,1,0,0,0,0,0,0,0,0
74271,"Edigar Junio",5,36,16,9,11,30,2,1,16,0,30,2,0,0,3,0,0,0,0,0
75295,"Paolo Guerrero",5,36,46,19,20,44,3,16,5,6,25,4,0,0,2,0,1,0,0,0
77500,"Yago",3,36,8,0,0,1,0,0,7,1,9,0,3,0,0,0,0,0,0,0
77529,"Leandro Silva",2,36,54,1,7,26,1,0,67,9,106,2,7,0,0,0,1,1,0,0
77551,"Thomás",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77556,"Bruno",1,36,1,0,0,1,0,0,0,0,3,0,2,8,0,14,0,0,0,0
77567,"Zé Mário",4,24,4,0,0,1,0,0,3,1,3,0,0,0,0,0,0,0,0,0
77579,"Dellatorre",5,36,2,2,1,0,0,2,0,1,9,0,0,0,0,0,0,0,0,0
77773,"Vilches",3,34,20,2,3,13,1,1,14,3,35,0,7,0,0,0,0,0,0,0
77777,"João Schmidt ",4,28,5,0,0,2,0,0,2,0,11,0,0,0,0,0,0,0,0,0
77809,"William Pottker",5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77895,"Emerson Conceição",2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77911,"Jean Deretti",4,36,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
77967,"Mena",2,36,11,0,0,2,0,5,14,0,21,0,2,0,0,0,1,0,0,0
78012,"Yuri Mamute",5,36,18,2,4,21,3,6,7,3,25,0,0,0,0,0,0,0,0,0
78077,"Madson",2,36,27,1,3,53,0,4,20,7,113,1,11,0,0,0,0,0,0,0
78086,"César",1,36,0,0,0,3,0,0,0,1,14,0,4,13,0,19,0,0,0,0
78117,"Everaldo",5,16,7,5,4,6,0,3,3,0,9,0,0,0,0,0,0,0,0,0
78151,"Vagner",1,36,0,0,0,5,0,0,0,4,15,0,5,39,0,48,0,0,0,0
78176,"Harrison",4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78235,"Leandrinho",4,36,7,1,0,5,0,0,6,0,11,0,0,0,0,0,0,0,0,0
78236,"Danilo",5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78248,"Gustavo Henrique",3,36,20,4,4,14,0,0,14,3,30,0,8,0,1,0,1,0,0,0
78407,"Douglas Grolli",3,36,1,0,0,0,0,0,3,1,2,0,1,0,0,0,0,0,0,0
78414,"Rafael Donato",3,36,11,4,6,9,2,2,15,2,21,0,2,0,0,0,0,0,0,0
78422,"Oswaldo",3,36,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
78435,"Vitinho",5,36,49,14,31,34,11,8,30,9,115,2,0,0,0,0,0,0,0,0
78445,"Renê",2,36,41,4,3,36,1,0,65,9,161,4,13,0,0,0,0,1,0,0
78458,"João Afonso",4,36,2,0,0,4,0,0,6,1,3,0,0,0,0,0,0,0,0,0
78497,"Arnaldo",2,23,4,0,0,3,0,0,6,1,12,0,2,0,0,0,0,0,0,0
78530,"Matheus Bertotto",4,36,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
78556,"Lucas",4,36,13,1,2,1,1,1,9,4,19,0,0,0,0,0,0,0,0,0
78578,"Paulinho",5,36,16,8,16,21,3,4,8,3,59,0,0,0,0,0,0,0,0,0
78580,"Jonathan Cafu",5,16,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0
78605,"Gabriel",4,36,29,4,4,19,1,0,35,2,29,1,0,0,0,0,0,0,0,0
78648,"Dráusio",3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78652,"Jhon Cley",4,36,20,6,3,19,1,3,7,3,25,1,0,0,0,0,1,0,0,0
78715,"Ramiro",4,36,13,0,2,8,0,0,9,3,9,1,0,0,0,0,0,0,0,0
78718,"Michel",5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78756,"Alemão",5,21,2,1,3,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0
78839,"Gabriel Gasparotto",1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78850,"Reinaldo",2,36,24,3,6,12,0,2,17,1,59,0,12,0,0,0,1,0,0,0
78855,"Thiago Santos",4,17,50,2,2,14,0,0,40,5,34,0,0,0,1,0,0,0,0,0
78865,"Rodrigo Dourado",4,36,61,2,10,30,1,3,71,4,55,3,0,0,0,0,0,0,0,0
78891,"Petros",4,8,4,2,0,9,0,0,15,1,11,0,0,0,0,0,0,0,0,0
78895,"Marcelo",3,36,16,1,0,4,0,2,7,1,22,0,3,0,0,0,0,1,0,0
78897,"Naldo",4,36,32,1,7,13,0,1,41,6,58,1,0,0,1,0,1,0,0,0
78946,"Dória",3,14,5,1,3,5,1,0,6,0,24,0,4,0,0,0,0,0,0,0
78965,"Roni",4,14,0,1,3,9,0,4,0,0,6,0,0,0,0,0,0,0,0,0
78967,"Dudu",5,36,45,9,9,31,6,13,4,6,54,1,0,0,1,0,0,0,0,0
78968,"Leandro Pereira",5,21,16,3,8,11,6,5,4,2,10,0,0,0,1,0,0,0,0,0
78977,"Bruno Mendes",5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78994,"Eduardo",4,36,1,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
79019,"Jayme De Almeida",6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79042,"Tiago ",3,36,2,0,0,0,0,0,5,0,4,1,1,0,0,0,0,0,0,0
79048,"Elisson",1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79066,"Alex ",1,36,0,0,0,3,0,0,0,2,15,0,8,55,0,42,0,0,0,0
79193,"Abuda",4,7,4,0,0,1,0,0,5,0,16,1,0,0,0,0,0,0,0,0
79228,"Bruno Furlan",5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79334,"Ricardo Silva",3,36,2,1,0,3,0,0,3,1,2,0,1,0,0,0,0,0,0,0
79339,"Dankler",3,36,5,1,2,1,0,0,8,2,22,0,1,0,0,0,0,0,0,0
79343,"Doriva",6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79400,"Néstor Camacho",4,23,15,5,12,10,1,4,2,2,32,3,0,0,1,0,0,0,0,0
79401,"Paulo Otávio",2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79432,"Giovanni",4,36,4,3,5,5,0,0,5,1,16,0,0,0,0,0,0,0,0,0
79437,"Roger Machado ",6,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79535,"Vaná",1,36,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0
79553,"Mansur",2,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
79584,"Yago",5,9,3,0,0,15,0,2,1,2,5,0,0,0,0,0,0,0,0,0
79585,"Jonatas Paulista",4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79646,"Bruno Pereirinha",2,24,5,0,1,6,1,0,5,0,6,0,2,0,0,0,0,0,0,0
79702,"Antônio Carlos ",3,36,25,3,10,22,1,0,36,6,53,1,6,0,0,0,1,1,0,0
79710,"Caíque",5,25,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
79826,"Douglas Santos",2,36,35,2,12,15,0,2,32,7,82,3,9,0,0,0,0,0,0,0
79866,"Hemerson Maria",6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79887,"Fabiano",2,36,6,3,1,2,1,2,9,0,16,0,3,0,0,0,0,0,0,0
79892,"Nenén",4,36,6,0,1,9,0,0,3,2,10,0,0,0,0,0,0,0,0,0
79947,"Marion",5,31,17,3,6,15,0,2,14,3,19,0,0,0,2,0,0,0,0,0
80036,"Alex Alves",3,36,20,0,4,7,0,2,11,4,11,0,6,0,0,0,0,0,0,0
80129,"Jadson",4,36,12,1,2,8,0,0,6,1,16,0,0,0,0,0,1,0,0,0
80188,"Marcos Junior",5,36,38,11,9,58,5,6,10,11,55,1,0,0,0,0,1,0,0,0
80192,"Hugo Gumiero",1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80276,"Alexandre Cajuru",1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80280,"Taiberson",5,36,20,0,5,18,0,1,10,2,22,0,0,0,1,0,0,0,0,0
80281,"Cleberson",3,36,6,0,1,1,3,0,3,1,8,0,2,0,0,0,0,0,0,0
80286,"Matheus Vidotto",1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80287,"Luciano",5,36,9,3,3,8,5,4,8,1,15,0,0,0,1,0,0,0,0,0
80288,"Marcelinho",4,11,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
