"atletas.atleta_id","nome","atletas.posicao_id","partidas","faltas_cometidas","finalizações_defendidas","finalizações_fora","faltas_sofridas","gols","impedimentos","roubadas","cartoes_amarelos","passes_errados","assistencias","jogos_sem_sofrer_gols","defesas_dificeis","finalizacoes_trave","gols_sofridos","cartos_vermelhos","gols_contra","penaltis_perdidos","defesas_penalti"
84848,"Erik Nascimento Lima","ata",38,30,5,11,37,5,9,18,2,33,4,0,0,1,0,0,0,0,0
84851,"Lucas Cândido Silva","mei",38,2,0,2,4,0,0,7,0,3,0,0,0,1,0,1,0,0,0
84855,"Raul Prata","lat",38,34,0,4,24,0,0,40,3,72,1,8,0,0,0,1,0,0,0
84863,"Alberto Valentim do Carmo Neto","tec",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84893,"Henrique Silva Milagres","lat",38,29,0,6,35,0,2,22,4,43,1,5,0,0,0,1,0,0,0
84917,"Jeferson de Araújo de Carvalho","lat",38,34,0,3,28,0,3,52,9,81,1,10,0,0,0,1,0,0,0
84926,"Yago Henrique Severino dos Santos","mei",11,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
85004,"Marcos Felipe de Freitas Monteiro","gol",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85027,"Carlos Alberto Carvalho da Silva Júnior","ata",38,19,1,15,24,1,11,16,6,24,0,0,0,0,0,0,0,0,0
85300,"Orlando Enrique Berrío Meléndez","ata",38,4,0,2,5,0,0,3,0,3,2,0,0,1,0,0,0,0,0
85400,"Marcelo Machado dos Santos ","mei",38,4,0,2,5,0,0,6,1,2,0,0,0,0,0,0,0,0,0
85418,"Uilson Pedruzzi de Oliveira","gol",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85423,"Wanderson Ferreira de Oliveira","mei",10,4,0,0,6,0,0,5,0,5,0,0,0,0,0,0,0,0,0
85425,"João Paulo Silva Martins","gol",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85465,"Alex Paulo Menezes Santana","mei",38,24,4,30,39,4,0,37,7,35,0,0,0,1,0,0,0,0,0
85586,"Jonas Gomes de Sousa","mei",11,7,0,4,2,0,0,25,2,8,0,0,0,0,0,0,0,0,0
85607,"Leonardo de Sousa Pereira","ata",19,27,5,23,43,5,7,8,3,21,0,0,0,0,0,0,0,0,0
85626,"Leonardo Pinheiro da Conceição","lat",38,36,0,9,25,0,6,44,1,63,1,9,0,0,0,0,0,0,0
85930,"Aylon Darwin Tavella","ata",38,17,0,10,16,0,7,9,3,13,1,0,0,1,0,0,0,0,0
85931,"Hyoran Kaue Dalmoro","mei",38,35,3,17,21,3,4,16,5,33,6,0,0,1,0,0,0,0,0
86073,"Igor da Silva Amaral","mei",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86120,"Miguel Ángel Borja Hernández","ata",38,26,3,23,13,3,10,13,5,31,1,0,0,0,0,0,0,0,0
86143,"Wanderson Santos Pereira","zag",38,23,0,2,4,0,1,14,2,31,0,4,0,0,0,0,0,0,0
86227,"Andrew Erik Feitosa","ata",38,6,0,2,5,0,3,5,1,6,0,0,0,0,0,0,0,0,0
86410,"Victor Luis Chuab Zamblauskas","lat",38,20,1,9,23,1,1,35,4,51,0,10,0,0,0,0,0,0,0
86444,"Pablo Dyego da Silva Rosa","ata",38,4,2,6,12,2,0,5,0,15,0,0,0,1,0,0,0,0,0
86485,"Marcos da Silva França","ata",11,12,1,3,22,1,7,17,0,23,1,0,0,0,0,0,0,1,0
86486,"Milton Mendes","tec",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86508,"Jandrei Chitolina Carniel","gol",38,1,0,0,6,0,0,1,2,35,0,10,36,0,49,0,0,0,1
86512,"Bruno Gomes de Oliveira Conceição","ata",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86519,"Everton Felipe de Oliveira Silva","mei",38,9,1,2,14,1,1,8,0,34,0,0,0,0,0,0,0,0,0
86536,"Richardson Fernandes dos Santos","mei",38,64,0,10,68,0,1,72,12,48,1,0,0,0,0,0,0,1,0
86615,"Malcoon Silva","lat",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86686,"Danilo das Neves Pinheiro","mei",9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
86711,"Richard Cândido Coelho","mei",38,55,3,11,46,3,0,96,6,69,1,0,0,0,0,0,0,0,0
86740,"João Lucas Cardoso","lat",28,6,0,6,4,0,1,13,1,28,0,5,0,0,0,0,0,0,0
86757,"Everton Sousa Soares","ata",38,29,10,31,46,10,5,32,5,54,3,0,0,5,0,0,0,0,0
86759,"Luan Guilherme de Jesus Vieira","ata",38,22,1,24,55,1,3,24,3,70,6,0,0,2,0,0,0,2,0
86760,"Lucas Macanhan Ferreira","gol",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86764,"Sidcley Ferreira Pereira","lat",11,5,1,1,10,1,0,20,1,22,1,4,0,1,0,0,0,0,0
86766,"Matheus Rossetto","mei",38,21,2,3,6,2,2,15,2,30,0,0,0,0,0,0,0,0,0
86776,"Jordi Almeida","gol",17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
86797,"Raniel Santana de Vasconcelos","ata",38,46,4,20,48,4,8,17,1,25,1,0,0,0,0,0,0,1,0
86820,"Reginaldo Lopes de Jesus","lat",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86859,"José Welison da Silva","mei",38,36,0,7,17,0,0,50,4,40,0,0,0,0,0,0,0,0,0
86861,"Luís Vinícius da Silva Matos","zag",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86863,"Luiz Otávio da Silva Santos","zag",38,3,0,1,0,0,0,2,1,4,0,2,0,0,0,0,0,0,0
86928,"David Rambo Becker","gol",36,0,0,0,0,0,0,0,0,2,0,0,1,0,6,0,0,0,0
86951,"Nathan Gomes de Melo","ata",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86972,"Emerson Raymundo Santos","zag",37,7,0,4,8,0,0,19,1,16,0,3,0,0,0,0,1,0,0
86973,"Leonardo Gomes da Conceição Silva","lat",38,12,0,3,9,0,0,28,2,26,1,7,0,0,0,0,0,0,0
87008,"Leonardo César Jardim","gol",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87009,"Nathan Allan de Souza","mei",25,2,0,7,0,0,0,6,0,17,0,0,0,0,0,0,0,0,0
87098,"Matheus Vieira Campos Peixoto","ata",16,16,0,1,8,0,3,1,2,4,0,0,0,0,0,0,0,0,0
87192,"José Carlos Cracco Neto","lat",37,16,0,2,8,0,3,30,1,44,1,10,0,0,0,0,0,0,0
87211,"Eduardo Augusto Baptista Miguel","tec",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87225,"Pedro Henrique Ribeiro Gonçalves","zag",38,12,0,3,9,0,1,14,5,15,0,4,0,0,0,0,0,0,0
87262,"Willian Marlon Ferreira Moraes","mei",16,30,0,1,11,0,0,17,7,26,2,0,0,0,0,0,0,0,0
87342,"Walter Kannemann","zag",38,20,0,4,23,0,1,66,6,16,0,11,0,0,0,1,0,0,0
87393,"Gabriel Costa França","zag",38,17,0,3,23,0,0,23,1,19,0,4,0,1,0,0,1,0,0
87402,"Messias Rodrigues da Silva Júnior","zag",38,33,1,4,12,1,1,35,4,53,0,11,0,0,0,1,0,0,0
87470,"Thaciano Mickael da Silva","mei",38,16,1,3,7,1,2,19,3,11,0,0,0,0,0,0,0,0,0
87552,"Vitor Frezarin Bueno","mei",32,3,0,2,2,0,0,2,0,7,0,0,0,0,0,0,0,0,0
87679,"Santiago Tréllez Vivero","ata",38,31,4,4,13,4,3,2,1,10,0,0,0,2,0,0,0,0,0
87696,"Juliano Silva Almeida","mei",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87732,"Carlos Henrique Alves Pereira","ata",20,6,2,3,17,2,6,1,1,14,0,0,0,0,0,0,0,0,0
87742,"Antônio Francisco Moura Neto","mei",38,12,0,5,14,0,0,25,3,14,0,0,0,0,0,0,0,0,0
87747,"Yago Felipe da Costa Rocha","mei",38,23,2,20,57,2,1,24,4,52,2,0,0,1,0,1,0,0,0
87863,"Giorgian Daniel de Arrascaeta Benedetti","mei",38,22,6,21,45,6,2,27,4,53,6,0,0,1,0,0,0,0,0
87864,"Felipe Gedoz da Conceição","mei",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87877,"Júnior Nazareno Sornoza Moreira","mei",38,16,1,23,18,1,0,26,6,71,1,0,0,1,0,1,0,0,0
87887,"Fabián Cornelio Balbuena González","zag",11,5,0,3,6,0,0,26,1,20,0,3,0,0,0,0,0,0,0
87923,"Felipe Rodrigues dos Santos","lat",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87946,"Geremias Ribeiro Júnior","ata",38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
87999,"Gustavo Henrique Furtado Scarpa","mei",27,9,2,13,14,2,1,11,3,26,1,0,0,0,0,0,0,0,0
88002,"Sergio Antonio Soler de Oliveira Junior","mei",20,17,4,8,14,4,1,11,1,30,3,0,0,0,0,0,0,0,0
88087,"Ramon Menezes Roma","zag",38,39,1,6,26,1,0,26,7,41,0,9,0,0,0,0,1,0,0
88125,"Yuri Antonio Costa da Silva","lat",38,4,0,0,3,0,0,0,1,3,0,1,0,0,0,0,0,0,0
88224,"Paulo Ricardo Ferreira","zag",22,6,0,1,4,0,0,9,2,15,0,4,0,0,0,0,0,0,0
88225,"Daniel Guedes da Silva","lat",38,8,0,0,3,0,1,8,1,15,0,3,0,0,0,0,0,0,0
88323,"Ángel Rodrigo Romero Villamayor","ata",38,28,6,14,87,6,4,31,9,77,3,0,0,1,0,1,0,0,0
88368,"Gabriel Dias de Oliveira","mei",38,9,0,4,13,0,1,11,1,4,0,0,0,0,0,0,0,0,0
88388,"José Rafael do Nascimento Santos","zag",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88393,"Ayrton Lucas Dantas de Medeiros","lat",38,30,0,14,60,0,2,65,4,68,0,10,0,0,0,0,1,0,0
88395,"Francisco Wellington Barbosa de Lisboa","ata",17,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
88412,"Lucas Perdomo Duarte Santos","mei",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88423,"Aderlan de Lima Silva","lat",38,33,0,7,21,0,0,48,8,57,2,7,0,0,0,1,0,0,0
88669,"Leandro Carvalho da Silva","ata",38,25,5,12,49,5,3,20,5,25,2,0,0,0,0,1,0,0,0
88687,"Leandro Vilela Sales Teixeira","mei",38,62,0,13,31,0,0,67,9,72,1,0,0,0,0,1,0,0,0
88898,"André Soares Jardine","tec",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88916,"Luan Polli Gomes","gol",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88933,"Bruno Jacinto da Silva","mei",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89150,"Jean Carlos de Souza Irmer","mei",38,33,1,4,19,1,0,34,4,19,2,0,0,0,0,0,0,0,0
89190,"Judivan Flor da Silva","ata",22,10,0,4,6,0,1,3,0,6,1,0,0,0,0,0,0,0,0
89224,"Gustavo Bonatto Barreto","mei",30,8,0,1,9,0,0,14,2,10,0,0,0,0,0,1,0,0,0
89226,"Iago Justen Maidana Martins","zag",37,27,0,8,21,0,1,20,6,34,0,9,0,0,0,0,1,0,0
89227,"Ânderson Balbino Assis","mei",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89273,"João Pedro Maturano dos Santos","lat",9,2,0,1,2,0,0,7,0,15,1,1,0,0,0,0,0,0,0
89285,"Matheus de Sales Cabral","mei",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89342,"Wanderson de Jesus Martins","lat",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89343,"Carlos Eugenio Júnior Tavares dos Santos","lat",11,1,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0
89370,"Felipe Augusto Ferreira Batista","ata",21,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
89492,"Saulo Ferreira Silva Nascimento","gol",38,0,0,0,4,0,0,0,1,8,0,4,23,0,24,0,0,0,1
89493,"Igor Rabello da Costa","zag",38,29,2,13,29,2,6,56,4,73,0,10,0,1,0,0,1,0,0
89646,"José Rodrigo Andrade Ramos","mei",38,28,0,6,17,0,0,24,6,48,0,0,0,0,0,0,0,0,0
89676,"Nickson Gabriel Reis Silva","mei",38,0,0,0,3,0,0,2,0,3,0,0,0,0,0,0,0,0,0
89827,"Marlos Moreno Durán","ata",38,13,1,8,23,1,4,14,3,11,1,0,0,0,0,0,0,0,0
89838,"César Marcelo Meli","mei",27,14,0,2,9,0,0,5,3,11,0,0,0,0,0,0,0,0,0
89883,"Douglas Moreira Fagundes","mei",37,19,0,5,10,0,0,25,4,10,0,0,0,0,0,0,0,0,0
89885,"Leandro Alves de Carvalho","mei",38,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
89898,"Róger Krug Guedes","ata",11,12,8,12,37,8,3,9,2,24,3,0,0,1,0,0,0,0,0
89930,"Andrigo Oliveira de Araujo","mei",38,17,0,6,9,0,2,16,2,33,0,0,0,0,0,0,0,0,0
90061,"Bruno de Jesus Pacheco","lat",38,45,0,4,58,0,0,62,9,58,1,9,0,0,0,0,0,0,0
90264,"Rodolfo José da Silva Bardella","ata",27,11,1,7,14,1,3,3,1,16,0,0,0,0,0,0,0,0,0
90285,"Bruno Henrique Pinto","ata",38,50,1,18,44,1,4,21,6,39,3,0,0,1,0,0,1,0,0
90290,"Jaílson Marques Siqueira","mei",21,17,1,0,9,1,0,24,2,23,0,0,0,0,0,0,0,0,0
90303,"Lincoln Henrique Oliveira dos Santos","mei",27,0,0,0,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0
90309,"David Correa da Fonseca","ata",38,16,1,9,23,1,16,7,1,32,1,0,0,0,0,0,0,0,0
90370,"Matheus Pereira da Silva","mei",11,0,0,0,1,0,0,3,0,7,0,0,0,0,0,0,0,0,0
90406,"Crysan da Cruz Queiroz Barcelos","ata",27,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0
90444,"Moisés Roberto Barbosa","lat",38,49,0,7,31,0,1,62,2,62,2,7,0,0,0,1,0,0,0
90458,"Márcio Augusto da Silva Barbosa","ata",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90532,"Arthur Henrique Ramos de Oliveira Melo","mei",11,3,1,1,25,1,0,13,0,7,1,0,0,1,0,0,0,0,0
90535,"Alex Sandro dos Santos Apolinario","mei",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90540,"Diego Gonçalves","ata",11,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0
90566,"Rafael Vinicius Carvalho Longuine","mei",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90569,"Yuri Oliveira Lima","mei",38,15,0,4,1,0,0,3,4,14,0,0,0,0,0,0,0,0,0
90587,"Gustavo Cascardo de Assis","lat",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90715,"Luiz Fernando Moraes dos Santos","mei",38,30,3,20,47,3,10,23,7,47,1,0,0,2,0,0,0,0,0
90768,"Fabrício Bruno Soares de Faria","zag",38,4,0,2,9,0,0,5,0,9,0,3,0,0,0,0,0,0,0
90843,"Elias Martello Curzel","gol",37,0,0,0,3,0,0,0,0,2,0,2,8,0,17,0,0,0,1
90846,"Willian Klaus","zag",38,2,0,3,0,0,1,4,0,10,0,0,0,0,0,0,0,0,0
90899,"Lucas Fernandes","ata",38,19,3,18,99,3,0,32,3,61,0,0,0,3,0,0,0,0,0
90933,"Jean Paulo Fernandes Filho","gol",38,0,0,0,3,0,0,0,2,8,0,4,7,0,9,1,0,0,0
90959,"Esteban Andrés Pavez Suazo","mei",11,5,0,0,5,0,0,12,0,9,0,0,0,0,0,0,0,0,0
91001,"Evandro Lima de Oliveira Filho","lat",38,1,0,1,1,0,1,3,0,3,0,1,0,0,0,0,0,0,0
91101,"Ronaldo de Oliveira Strada","gol",38,0,0,0,4,0,0,0,1,11,0,7,30,0,28,0,0,0,0
91102,"Flávio Medeiros da Silva","mei",36,27,0,2,17,0,1,26,3,19,0,0,0,0,0,0,0,0,0
91130,"Fernando José Marques Maciel","ata",30,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
91151,"Everaldo Silva do Nascimento","ata",26,27,1,18,48,1,8,23,3,54,6,0,0,1,0,0,0,0,0
91156,"Jesiel Cardoso Miranda","zag",38,13,0,3,7,0,0,24,2,32,0,2,0,0,0,0,0,0,0
91191,"Gustavo Blanco Petersen Macedo","mei",38,20,0,5,4,0,1,51,4,25,4,0,0,3,0,0,0,0,0
91194,"Thiago Rodrigues da Silva","gol",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91201,"Eduardo Gabriel Aquino Cossa","ata",38,8,2,5,20,2,4,18,1,20,0,0,0,1,0,0,0,0,0
91203,"Éder Ferreira Graminho","zag",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91206,"Raphael Schorr Utzig","ata",38,7,0,2,6,0,0,3,1,4,0,0,0,0,0,1,0,0,0
91251,"Antônio Josenildo Rodrigues de Oliveira","zag",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91260,"Lucas Estella Perri","gol",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91263,"Hugo Gomes dos Santos Silva","mei",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91264,"Matheus Gonçalves Savio","mei",27,4,1,3,1,1,0,2,0,10,0,0,0,0,0,0,0,0,0
91359,"Bruno Bispo dos Anjos","zag",38,10,0,0,1,0,0,9,2,10,0,4,0,0,0,0,0,0,0
91508,"Leonardo Felipe Valencia Rossel","mei",38,26,3,29,42,3,2,22,3,82,6,0,0,1,0,0,0,0,0
91519,"Colin Kazim-Richards","ata",11,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
91573,"Robert Abel Arboleda Escobar","zag",38,31,0,11,27,0,5,39,7,41,2,9,0,0,0,0,0,0,0
91607,"Ronielson da Silva Barbosa","ata",17,16,3,8,22,3,6,14,1,11,1,0,0,0,0,1,0,0,0
91626,"Paulo Victor da Silva","lat",22,5,0,1,4,0,1,8,0,10,0,3,0,0,0,0,0,0,0
91639,"Igor Aquino da Silva","lat",38,24,0,10,9,0,4,38,7,52,0,2,0,0,0,0,0,0,0
91644,"Rafael dos Santos da Silva","mei",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91649,"Luís Carlos Rocha da Silva","ata",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91664,"Adryelson Shawann Lima Silva","zag",38,8,1,5,7,1,0,9,2,9,0,4,0,0,0,0,0,0,0
91687," João Pedro Heinen Silva","mei",38,5,0,0,3,0,2,2,0,8,0,0,0,0,0,0,0,0,0
91702,"Leandro Henrique do Nascimento","ata",27,0,0,1,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0
91706,"Marlon Rodrigues Xavier","lat",38,17,0,5,6,0,1,19,5,48,1,3,0,0,0,0,0,0,0
91743,"Wesley Natã Wachholz","ata",13,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
91783,"Diego Ferreira Matheus","lat",38,15,0,1,13,0,1,9,0,22,1,3,0,0,0,0,0,0,0
91808,"Caíque França Godoy","gol",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91866,"José Ivaldo Almeida Silva","zag",38,26,1,4,7,1,1,15,5,28,0,7,0,0,0,0,0,0,0
91928,"Christian Sávio Machado","mei",38,8,1,7,15,1,1,15,1,19,0,0,0,1,0,0,0,0,0
91929,"Everson Bispo Pereira","zag",38,8,0,2,6,0,1,7,2,18,1,2,0,1,0,0,0,0,0
91971,"Wesley Oliveira de Carvalho","tec",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91973,"Lucas Marques de Oliveira","mei",15,10,0,2,2,0,0,7,1,11,0,0,0,0,0,0,0,0,0
92054,"Jucimar José Teixeira","lat",11,8,0,5,3,0,0,17,0,19,0,1,0,0,0,0,0,0,0
92057,"Gabriel Félix dos Santos","gol",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92085,"Giovanny Bariani Marques","ata",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92094,"Diogo Vitor da Cruz","ata",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92128,"Luis Henrique Farinhas Taffner","ata",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92171,"Arthur Mendonça Cabral","ata",38,54,4,25,23,4,9,11,4,38,2,0,0,1,0,0,0,1,0
92180,"Jair Ventura","tec",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92182,"José Carlos Ferreira Júnior","zag",38,5,0,0,3,0,0,4,0,8,0,0,0,0,0,0,0,0,0
92197,"Guillermo Rafael de Amores Ravelo","gol",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92207,"Caíque Luiz Santos da Purificação","gol",38,1,0,0,1,0,0,0,1,3,0,0,8,0,10,0,0,0,1
92273,"Odair Hellmann","tec",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92377,"Jonatan Daniel Álvez Sagar","ata",27,21,4,9,17,4,6,9,7,30,0,0,0,0,0,0,0,0,0
92474,"Rodrigo Sebastián Aguirre Soto","ata",38,30,1,9,12,1,0,5,2,13,0,0,0,0,0,2,0,0,0
92496,"Raul Lô Gonçalves","mei",38,17,0,4,25,0,0,28,2,32,0,0,0,0,0,0,0,0,0
92497,"Douglas Augusto Soares Gomes","mei",38,37,1,9,22,1,0,42,5,34,1,0,0,0,0,1,0,0,0
92574,"Kaio Silva Mendes","mei",38,5,0,2,10,0,0,11,1,8,0,0,0,0,0,0,0,0,0
92617,"Leonardo Costa Silva","ata",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92662,"Denilson dos Santos de Souza","zag",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92692,"Michel Araújo Silvestre","lat",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92708,"Deyverson Brum Silva Acosta","ata",38,25,9,11,47,9,11,13,6,33,2,0,0,0,0,1,0,0,0
92981,"Ronaldo da Silva Souza","mei",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93005,"Vitor Correia da Silva","ata",8,2,0,1,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0
93050,"Marcelo David Báez Casco","lat",33,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
93108,"Mateus da Silva Vital Assumpção","mei",38,14,2,11,42,2,3,17,0,33,1,0,0,1,0,0,0,0,0
93146,"Yan Matheus Santos Souza","mei",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93296,"Aderllan Leandro de Jesus Santos","zag",36,26,1,7,12,1,2,15,4,25,0,8,0,0,0,0,2,0,0
93368,"Lucas Veríssimo da Silva","zag",38,15,0,1,8,0,1,16,2,16,0,4,0,0,0,1,0,0,0
93369,"Rodrigo Nascimento França ","zag",11,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
93414,"Mauro Joel Carli","zag",38,47,1,9,19,1,2,28,12,61,0,9,0,0,0,0,0,0,0
93482,"Patrick de Carvalho Brey","lat",36,9,0,1,7,0,0,3,0,10,1,3,0,0,0,0,0,0,0
93659,"Michael Matias Fracaro","gol",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93677,"Adenilson Aparecido dos Santos Junior","mei",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93678,"Arthur José Gregio","mei",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93785,"Alan Cardoso de Andrade","lat",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93787,"Andrey Ramos do Nascimento","mei",38,45,4,29,36,4,0,73,4,49,2,0,0,0,0,0,0,0,0
93788,"Evander da Silva Ferreira","mei",20,3,0,6,3,0,0,4,1,14,0,0,0,0,0,0,0,0,0
93789,"Caio Monteiro Costa","ata",38,8,1,4,13,1,1,6,0,11,1,0,0,0,0,0,0,0,0
93790,"Marlon Rodrigues Freitas","mei",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93791,"Daniel Sampaio Simões","mei",22,3,0,1,4,0,0,2,0,6,1,0,0,0,0,0,0,0,0
93797,"Márcio Almeida de Oliveira","lat",38,37,1,14,16,1,2,46,7,94,4,8,0,0,0,0,0,0,0
93834,"Keiller da Silva Nunes","gol",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93869,"Lucas Oliveira de França","gol",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93882,"Cleiton Schwengber","gol",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93886,"Matheus Leonardo Sales Cardoso","mei",38,9,2,9,16,2,0,11,0,25,0,0,0,0,0,0,0,0,0
94010,"Sergio Ismael Díaz Velázquez","ata",23,1,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0
94044,"John Victor Maciel Furtado","gol",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94067,"Matheus Fernandes Siqueira","mei",38,42,0,16,38,0,1,101,10,67,2,0,0,1,0,1,0,0,0
94068,"Lucas Ribamar Lopes dos Santos Bibiano","ata",11,2,0,5,4,0,1,0,0,2,0,0,0,0,0,0,0,0,0
94138,"Felipe dos Reis Pereira Vizeu do Carmo","ata",11,0,3,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0
94147,"Lucas Ferreira Amaral","gol",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94154,"Maycon de Andrade Barberan","mei",11,11,0,2,6,0,0,16,3,22,0,0,0,0,0,0,0,0,0
94156,"Diego Cristiano Evaristo","mei",38,48,0,22,51,0,1,47,5,67,4,0,0,0,0,1,0,0,0
94207,"Guilherme Augusto Vieira dos Santos","ata",16,4,1,5,12,1,1,4,0,19,0,0,0,0,0,0,0,0,0
94214,"Leonardo Campos Duarte da Silva","zag",38,30,1,7,17,1,0,44,3,29,0,18,0,0,0,0,0,0,0
94286,"Pedro Henrique Perotti","ata",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94336,"Mateus Norton Gomes Chaves","mei",38,10,0,1,4,0,0,16,2,20,0,0,0,0,0,0,0,0,0
94445,"Edimar Ribeiro da Costa Júnior","ata",16,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
94503,"Luidy Viegas","ata",18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
94509,"Raphael Cavalcante Veiga","mei",38,32,6,19,30,6,3,12,7,55,6,0,0,1,0,0,0,0,0
94583,"Pedro Guilherme Abreu dos Santos","ata",38,26,10,23,40,10,3,14,1,33,2,0,0,0,0,0,0,0,0
