"atletas.atleta_id","nome","atletas.posicao_id","partidas","faltas_cometidas","finalizações_defendidas","finalizações_fora","faltas_sofridas","gols","impedimentos","roubadas","cartoes_amarelos","passes_errados","assistencias","jogos_sem_sofrer_gols","defesas_dificeis","finalizacoes_trave","gols_sofridos","cartos_vermelhos","gols_contra","penaltis_perdidos","defesas_penalti","mediaFC","mediaFD","mediaFF","mediaFS","mediaG","mediaI","mediaR","mediaCA","mediaPE","mediaA","mediaJSG","mediaDD","mediaFT","mediaGS","mediaCV","mediaGC","mediaPP","mediaDP"
81903,"Wellington Simião","mei",38,29,5,12,35,2,3,18,5,52,0,0,0,1,0,0,0,0,0,0.763157894736842,0.131578947368421,0.315789473684211,0.921052631578947,0.0526315789473684,0.0789473684210526,0.473684210526316,0.131578947368421,1.36842105263158,0,0,0,0.0263157894736842,0,0,0,0,0
81905,"José Henrique da Silva Dourado","ata",38,83,18,15,62,18,10,10,9,66,3,0,0,0,0,0,0,0,0,2.18421052631579,0.473684210526316,0.394736842105263,1.63157894736842,0.473684210526316,0.263157894736842,0.263157894736842,0.236842105263158,1.73684210526316,0.0789473684210526,0,0,0,0,0,0,0,0
81923,"Alejandro César Donatti","zag",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82411,"Christian Alberto Cueva Bravo","mei",38,22,8,13,46,3,5,41,3,114,7,0,0,1,0,0,0,1,0,0.578947368421053,0.210526315789474,0.342105263157895,1.21052631578947,0.0789473684210526,0.131578947368421,1.07894736842105,0.0789473684210526,3,0.184210526315789,0,0,0.0263157894736842,0,0,0,0.0263157894736842,0
82455,"José Rafael Vivian","mei",38,72,27,17,122,3,11,91,5,87,5,0,0,0,0,1,0,0,0,1.89473684210526,0.710526315789474,0.447368421052632,3.21052631578947,0.0789473684210526,0.289473684210526,2.39473684210526,0.131578947368421,2.28947368421053,0.131578947368421,0,0,0,0,0.0263157894736842,0,0,0
82463,"Otávio Henrique Passos Santos","mei",18,15,2,4,8,1,0,26,3,28,2,0,0,0,0,0,0,0,0,0.833333333333333,0.111111111111111,0.222222222222222,0.444444444444444,0.0555555555555556,0,1.44444444444444,0.166666666666667,1.55555555555556,0.111111111111111,0,0,0,0,0,0,0,0
82469,"Douglas Coutinho Gomes de Souza","ata",38,21,11,11,16,3,3,8,0,35,2,0,0,0,0,0,0,0,0,0.552631578947368,0.289473684210526,0.289473684210526,0.421052631578947,0.0789473684210526,0.0789473684210526,0.210526315789474,0,0.921052631578947,0.0526315789473684,0,0,0,0,0,0,0,0
82515,"Reginaldo Manoel da Silva Júnior","zag",38,28,1,3,13,0,0,48,5,51,0,2,0,0,0,0,0,0,0,0.736842105263158,0.0263157894736842,0.0789473684210526,0.342105263157895,0,0,1.26315789473684,0.131578947368421,1.34210526315789,0,0.0526315789473684,0,0,0,0,0,0,0
82567,"Moisés Wolschick","mei",38,1,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0263157894736842,0,0,0.0263157894736842,0,0,0.0526315789473684,0,0.0526315789473684,0,0,0,0,0,0,0,0,0
82613,"Alan Henrique Costa","zag",38,4,0,2,3,0,1,9,0,12,1,1,0,0,0,0,0,0,0,0.105263157894737,0,0.0526315789473684,0.0789473684210526,0,0.0263157894736842,0.236842105263158,0,0.315789473684211,0.0263157894736842,0.0263157894736842,0,0,0,0,0,0,0
82625,"Mauro Job Pontes Junior","ata",25,8,1,2,16,0,1,18,1,13,1,0,0,1,0,0,0,0,0,0.32,0.04,0.08,0.64,0,0.04,0.72,0.04,0.52,0.04,0,0,0.04,0,0,0,0,0
82627,"Luiz de Araujo Guimaraes Neto","ata",6,3,2,4,3,2,0,7,0,8,0,0,0,0,0,0,0,0,0,0.5,0.333333333333333,0.666666666666667,0.5,0.333333333333333,0,1.16666666666667,0,1.33333333333333,0,0,0,0,0,0,0,0,0
82634,"Matheus Galdezani","mei",38,53,13,17,49,1,1,47,8,112,1,0,0,0,0,0,2,0,0,1.39473684210526,0.342105263157895,0.447368421052632,1.28947368421053,0.0263157894736842,0.0263157894736842,1.23684210526316,0.210526315789474,2.94736842105263,0.0263157894736842,0,0,0,0,0,0.0526315789473684,0,0
82644,"Leonardo Artur de Melo","mei",38,18,4,13,10,1,4,6,1,41,1,0,0,0,0,0,0,0,0,0.473684210526316,0.105263157894737,0.342105263157895,0.263157894736842,0.0263157894736842,0.105263157894737,0.157894736842105,0.0263157894736842,1.07894736842105,0.0263157894736842,0,0,0,0,0,0,0,0
82647,"Régis Augusto Salmazzo","mei",38,20,3,4,20,4,2,15,2,52,5,0,0,0,0,0,0,0,0,0.526315789473684,0.0789473684210526,0.105263157894737,0.526315789473684,0.105263157894737,0.0526315789473684,0.394736842105263,0.0526315789473684,1.36842105263158,0.131578947368421,0,0,0,0,0,0,0,0
82754,"André Andrade de Castro","mei",38,41,2,4,14,0,1,57,7,65,0,0,0,0,0,0,0,0,0,1.07894736842105,0.0526315789473684,0.105263157894737,0.368421052631579,0,0.0263157894736842,1.5,0.184210526315789,1.71052631578947,0,0,0,0,0,0,0,0,0
82773,"Gilvan Souza Correa","zag",27,28,2,6,16,2,1,28,6,38,0,3,0,1,0,0,0,0,0,1.03703703703704,0.0740740740740741,0.222222222222222,0.592592592592593,0.0740740740740741,0.037037037037037,1.03703703703704,0.222222222222222,1.40740740740741,0,0.111111111111111,0,0.037037037037037,0,0,0,0,0
82787,"Tagueu Tadjo Diederrick Joel","ata",38,39,9,13,24,3,11,18,2,25,0,0,0,1,0,1,0,0,0,1.02631578947368,0.236842105263158,0.342105263157895,0.631578947368421,0.0789473684210526,0.289473684210526,0.473684210526316,0.0526315789473684,0.657894736842105,0,0,0,0.0263157894736842,0,0.0263157894736842,0,0,0
82791,"Toshiya Tojo","ata",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82817,"Tomas Almino Bastos Silva","mei",38,16,6,8,8,2,1,8,2,28,1,0,0,0,0,0,0,0,0,0.421052631578947,0.157894736842105,0.210526315789474,0.210526315789474,0.0526315789473684,0.0263157894736842,0.210526315789474,0.0526315789473684,0.736842105263158,0.0263157894736842,0,0,0,0,0,0,0,0
82876,"Roberto Pimenta Vinagre Filho","mei",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82943,"Matheus Antunes Ribeiro","lat",38,2,1,1,1,0,0,2,1,6,0,4,0,0,0,0,0,0,0,0.0526315789473684,0.0263157894736842,0.0263157894736842,0.0263157894736842,0,0,0.0526315789473684,0.0263157894736842,0.157894736842105,0,0.105263157894737,0,0,0,0,0,0,0
83004,"Rómulo Otero Vásquez","mei",38,30,17,25,55,8,1,25,8,33,2,0,0,1,0,0,0,0,0,0.789473684210526,0.447368421052632,0.657894736842105,1.44736842105263,0.210526315789474,0.0263157894736842,0.657894736842105,0.210526315789474,0.868421052631579,0.0526315789473684,0,0,0.0263157894736842,0,0,0,0,0
83048,"Rafael Thyere Albuquerque Marques","zag",38,9,3,1,11,2,0,14,1,20,0,4,0,0,0,0,1,0,0,0.236842105263158,0.0789473684210526,0.0263157894736842,0.289473684210526,0.0526315789473684,0,0.368421052631579,0.0263157894736842,0.526315789473684,0,0.105263157894737,0,0,0,0,0.0263157894736842,0,0
83263,"Yuri Lima Lara","mei",38,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0526315789473684,0,0,0,0,0,0.0263157894736842,0,0,0,0,0,0,0,0,0,0,0
83266,"Marcos Guilherme de Almeida Santos Matos","mei",24,23,7,5,9,6,0,15,2,44,0,0,0,1,0,0,0,0,0,0.958333333333333,0.291666666666667,0.208333333333333,0.375,0.25,0,0.625,0.0833333333333333,1.83333333333333,0,0,0,0.0416666666666667,0,0,0,0,0
83433,"Patrick Bezerra do Nascimento","mei",35,52,6,10,58,3,0,87,5,82,0,0,0,0,0,1,0,0,0,1.48571428571429,0.171428571428571,0.285714285714286,1.65714285714286,0.0857142857142857,0,2.48571428571429,0.142857142857143,2.34285714285714,0,0,0,0,0,0.0285714285714286,0,0,0
83522,"Fagner Ironi Daponte","lat",38,20,4,8,34,0,12,61,5,76,1,10,0,0,0,0,0,0,0,0.526315789473684,0.105263157894737,0.210526315789474,0.894736842105263,0,0.315789473684211,1.60526315789474,0.131578947368421,2,0.0263157894736842,0.263157894736842,0,0,0,0,0,0,0
83615,"Thiago Martins Bueno","zag",38,3,0,0,2,0,0,7,0,15,0,1,0,0,0,0,0,0,0,0.0789473684210526,0,0,0.0526315789473684,0,0,0.184210526315789,0,0.394736842105263,0,0.0263157894736842,0,0,0,0,0,0,0
83683,"Andrei Girotto","mei",18,42,5,11,17,1,1,22,7,33,2,0,0,0,0,0,0,0,0,2.33333333333333,0.277777777777778,0.611111111111111,0.944444444444444,0.0555555555555556,0.0555555555555556,1.22222222222222,0.388888888888889,1.83333333333333,0.111111111111111,0,0,0,0,0,0,0,0
83772,"Neilton Meira Mestzk","ata",38,37,11,14,44,7,3,22,4,73,6,0,0,1,0,0,0,1,0,0.973684210526316,0.289473684210526,0.368421052631579,1.15789473684211,0.184210526315789,0.0789473684210526,0.578947368421053,0.105263157894737,1.92105263157895,0.157894736842105,0,0,0.0263157894736842,0,0,0,0.0263157894736842,0
83786,"Hueglo Neris dos Santos","zag",38,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0263157894736842,0.0526315789473684,0,0,0,0,0,0.0263157894736842,0.0263157894736842,0,0,0,0,0,0,0,0,0
83791,"Diego Jardel Koester","mei",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83813,"Júlio César Czarnerski","ata",21,4,1,2,4,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0.19047619047619,0.0476190476190476,0.0952380952380952,0.19047619047619,0,0,0.19047619047619,0,0.571428571428571,0,0,0,0,0,0,0,0,0
83817,"Clayson Henrique da Silva Vieira","ata",38,26,5,9,27,6,4,21,5,71,5,0,0,1,0,0,0,0,0,0.684210526315789,0.131578947368421,0.236842105263158,0.710526315789474,0.157894736842105,0.105263157894737,0.552631578947368,0.131578947368421,1.86842105263158,0.131578947368421,0,0,0.0263157894736842,0,0,0,0,0
83869,"Diego Barbosa Tavares","lat",38,10,0,4,13,0,1,7,1,15,0,5,0,0,0,0,0,0,0,0.263157894736842,0,0.105263157894737,0.342105263157895,0,0.0263157894736842,0.184210526315789,0.0263157894736842,0.394736842105263,0,0.131578947368421,0,0,0,0,0,0,0
84313,"Antônio Filipe Gonzaga de Aquino","mei",38,2,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0.0526315789473684,0,0,0,0,0,0.0263157894736842,0.0789473684210526,0.0526315789473684,0,0,0,0,0,0,0,0,0
84382,"Danilo Carvalho Barcelos","mei",38,40,12,8,23,5,2,16,5,80,2,0,0,2,0,0,0,0,0,1.05263157894737,0.315789473684211,0.210526315789474,0.605263157894737,0.131578947368421,0.0526315789473684,0.421052631578947,0.131578947368421,2.10526315789474,0.0526315789473684,0,0,0.0526315789473684,0,0,0,0,0
84523,"José Romário Silva de Souza","ata",18,3,2,3,5,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0.166666666666667,0.111111111111111,0.166666666666667,0.277777777777778,0,0,0,0.0555555555555556,0.166666666666667,0,0,0,0,0,0,0,0,0
84530,"Maximiliano Rodríguez Maeso","mei",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84554,"Lucas Cavalcante Silva Afonso","zag",20,6,1,2,5,0,0,5,0,17,0,3,0,0,0,0,0,0,0,0.3,0.05,0.1,0.25,0,0,0.25,0,0.85,0,0.15,0,0,0,0,0,0,0
84558,"Lucas Daniel Romero","mei",38,35,1,7,27,2,0,61,6,79,2,0,0,0,0,0,0,0,0,0.921052631578947,0.0263157894736842,0.184210526315789,0.710526315789474,0.0526315789473684,0,1.60526315789474,0.157894736842105,2.07894736842105,0.0526315789473684,0,0,0,0,0,0,0,0
84585,"Agustín Lionel Allione","mei",38,31,4,5,36,0,6,29,6,86,8,0,0,1,0,0,0,0,0,0.815789473684211,0.105263157894737,0.131578947368421,0.947368421052632,0,0.157894736842105,0.763157894736842,0.157894736842105,2.26315789473684,0.210526315789474,0,0,0.0263157894736842,0,0,0,0,0
84691,"Judson Silva Tavares","mei",38,67,3,14,22,0,0,70,12,65,1,0,0,0,0,0,0,0,0,1.76315789473684,0.0789473684210526,0.368421052631579,0.578947368421053,0,0,1.84210526315789,0.315789473684211,1.71052631578947,0.0263157894736842,0,0,0,0,0,0,0,0
84703,"Nilton Soares Rodrigues","ata",38,21,3,8,38,1,3,10,1,31,1,0,0,0,0,1,0,0,0,0.552631578947368,0.0789473684210526,0.210526315789474,1,0.0263157894736842,0.0789473684210526,0.263157894736842,0.0263157894736842,0.815789473684211,0.0263157894736842,0,0,0,0,0.0263157894736842,0,0,0
84718,"Denilson Pereira Junior","ata",38,6,4,6,10,1,1,5,0,25,1,0,0,0,0,0,0,0,0,0.157894736842105,0.105263157894737,0.157894736842105,0.263157894736842,0.0263157894736842,0.0263157894736842,0.131578947368421,0,0.657894736842105,0.0263157894736842,0,0,0,0,0,0,0,0
84761,"Claudinei dos Santos Oliveira","tec",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84847,"Luan Peres Petroni","zag",38,6,1,0,6,0,0,14,3,25,0,4,0,0,0,0,0,0,0,0.157894736842105,0.0263157894736842,0,0.157894736842105,0,0,0.368421052631579,0.0789473684210526,0.657894736842105,0,0.105263157894737,0,0,0,0,0,0,0
84848,"Erik Nascimento Lima","ata",38,10,2,2,8,0,1,7,0,11,1,0,0,0,0,0,0,0,0,0.263157894736842,0.0526315789473684,0.0526315789473684,0.210526315789474,0,0.0263157894736842,0.184210526315789,0,0.289473684210526,0.0263157894736842,0,0,0,0,0,0,0,0
84851,"Lucas Cândido Silva","mei",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84854,"Lucas Henrique Frigeri","gol",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84855,"Raul Prata","lat",38,21,3,5,10,0,0,35,2,54,1,5,0,0,0,0,0,0,0,0.552631578947368,0.0789473684210526,0.131578947368421,0.263157894736842,0,0,0.921052631578947,0.0526315789473684,1.42105263157895,0.0263157894736842,0.131578947368421,0,0,0,0,0,0,0
84861,"Alex da Silva","lat",38,24,1,2,19,0,1,18,5,36,3,3,0,0,0,0,0,0,0,0.631578947368421,0.0263157894736842,0.0526315789473684,0.5,0,0.0263157894736842,0.473684210526316,0.131578947368421,0.947368421052632,0.0789473684210526,0.0789473684210526,0,0,0,0,0,0,0
84863,"Alberto Valentim do Carmo Neto","tec",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84890,"Elosman Euller Silva Cavalcanti","lat",38,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0263157894736842,0,0,0.0263157894736842,0,0,0,0,0.0263157894736842,0,0.0263157894736842,0,0,0,0,0,0,0
84893,"Henrique Silva Milagres","lat",38,33,3,1,33,0,2,31,3,50,2,4,0,0,0,0,0,0,0,0.868421052631579,0.0789473684210526,0.0263157894736842,0.868421052631579,0,0.0526315789473684,0.815789473684211,0.0789473684210526,1.31578947368421,0.0526315789473684,0.105263157894737,0,0,0,0,0,0,0
84896,"Lucas Otávio Veiga Lopes","mei",38,2,0,0,1,0,1,6,0,5,0,0,0,0,0,0,0,0,0,0.0526315789473684,0,0,0.0263157894736842,0,0.0263157894736842,0.157894736842105,0,0.131578947368421,0,0,0,0,0,0,0,0,0
84917,"Jeferson de Araújo de Carvalho","lat",38,27,0,4,13,0,0,23,6,81,2,9,0,0,0,0,0,0,0,0.710526315789474,0,0.105263157894737,0.342105263157895,0,0,0.605263157894737,0.157894736842105,2.13157894736842,0.0526315789473684,0.236842105263158,0,0,0,0,0,0,0
84925,"Elder Santana Conceição","ata",34,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294117647058824,0,0,0.0588235294117647,0,0,0,0,0,0,0,0,0,0,0
84926,"Yago Henrique Severino dos Santos","mei",38,22,5,5,10,1,0,24,4,51,0,0,0,0,0,0,0,0,0,0.578947368421053,0.131578947368421,0.131578947368421,0.263157894736842,0.0263157894736842,0,0.631578947368421,0.105263157894737,1.34210526315789,0,0,0,0,0,0,0,0,0
84927,"Raphael Guimarães de Paula","mei",38,2,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0.0526315789473684,0,0.0263157894736842,0,0,0,0,0,0.0789473684210526,0.0263157894736842,0,0,0,0,0,0,0,0
84993,"Fabrício Santos de Jesus","mei",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85004,"Marcos Felipe de Freitas Monteiro","gol",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85040,"Gabriel Augusto Xavier","mei",13,9,2,1,7,1,1,6,0,13,0,0,0,0,0,1,0,0,0,0.692307692307692,0.153846153846154,0.0769230769230769,0.538461538461538,0.0769230769230769,0.0769230769230769,0.461538461538462,0,1,0,0,0,0,0,0.0769230769230769,0,0,0
85069,"Renan Paulino de Souza","mei",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85083,"Vinicius Silvestre da Costa","gol",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85121,"Robert Gonçalves Santos","mei",35,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0285714285714286,0,0,0.0285714285714286,0,0.0285714285714286,0,0,0,0,0,0,0,0,0
85149,"Ronaldo Henrique Ferreira da Silva","mei",38,2,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0526315789473684,0,0,0.0263157894736842,0,0,0.0526315789473684,0,0.0526315789473684,0,0,0,0,0,0,0,0,0
85211,"Thalles Lima","ata",38,14,3,8,12,2,1,2,4,10,0,0,0,0,0,0,0,0,0,0.368421052631579,0.0789473684210526,0.210526315789474,0.315789473684211,0.0526315789473684,0.0263157894736842,0.0526315789473684,0.105263157894737,0.263157894736842,0,0,0,0,0,0,0,0,0
85241,"Yerry Fernando Mina González","zag",38,25,4,5,14,2,2,26,5,37,1,5,0,0,0,0,0,0,0,0.657894736842105,0.105263157894737,0.131578947368421,0.368421052631579,0.0526315789473684,0.0526315789473684,0.684210526315789,0.131578947368421,0.973684210526316,0.0263157894736842,0.131578947368421,0,0,0,0,0,0,0
85300,"Orlando Enrique Berrío Meléndez","ata",38,19,3,3,13,2,2,6,5,46,2,0,0,1,0,0,0,0,0,0.5,0.0789473684210526,0.0789473684210526,0.342105263157895,0.0526315789473684,0.0526315789473684,0.157894736842105,0.131578947368421,1.21052631578947,0.0526315789473684,0,0,0.0263157894736842,0,0,0,0,0
85418,"Uilson Pedruzzi de Oliveira","gol",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85423,"Wanderson Ferreira de Oliveira","mei",36,15,20,17,39,2,2,29,1,70,2,0,0,0,0,0,0,0,0,0.416666666666667,0.555555555555556,0.472222222222222,1.08333333333333,0.0555555555555556,0.0555555555555556,0.805555555555556,0.0277777777777778,1.94444444444444,0.0555555555555556,0,0,0,0,0,0,0,0
85425,"João Paulo Silva Martins","gol",38,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263157894736842,0,0.0263157894736842,0.0526315789473684,0,0,0,0,0,0
85586,"Jonas Gomes de Sousa","mei",38,63,1,12,24,2,1,94,9,68,0,0,0,0,0,0,0,0,0,1.65789473684211,0.0263157894736842,0.315789473684211,0.631578947368421,0.0526315789473684,0.0263157894736842,2.47368421052632,0.236842105263158,1.78947368421053,0,0,0,0,0,0,0,0,0
85591,"Artur Sérgio Batista de Souza","lat",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85626,"Leonardo Pinheiro da Conceição","lat",38,41,2,4,7,1,4,17,3,47,1,2,0,0,0,0,0,0,0,1.07894736842105,0.0526315789473684,0.105263157894737,0.184210526315789,0.0263157894736842,0.105263157894737,0.447368421052632,0.0789473684210526,1.23684210526316,0.0263157894736842,0.0526315789473684,0,0,0,0,0,0,0
85629,"Daniel Correa Freitas","mei",38,0,0,1,1,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0.0263157894736842,0.0263157894736842,0,0,0.0526315789473684,0,0.184210526315789,0,0,0,0,0,0,0,0,0
85931,"Hyoran Kaue Dalmoro","mei",38,4,1,0,4,1,0,2,0,8,0,0,0,0,0,0,0,0,0,0.105263157894737,0.0263157894736842,0,0.105263157894737,0.0263157894736842,0,0.0526315789473684,0,0.210526315789474,0,0,0,0,0,0,0,0,0
86120,"Miguel Angel Borja Hernandez","ata",38,27,12,26,18,6,4,10,3,31,1,0,0,0,0,0,0,0,0,0.710526315789474,0.315789473684211,0.684210526315789,0.473684210526316,0.157894736842105,0.105263157894737,0.263157894736842,0.0789473684210526,0.815789473684211,0.0263157894736842,0,0,0,0,0,0,0,0
86143,"Wanderson Santos Pereira","zag",38,23,9,2,5,2,2,14,2,42,0,8,0,0,0,0,1,0,0,0.605263157894737,0.236842105263158,0.0526315789473684,0.131578947368421,0.0526315789473684,0.0526315789473684,0.368421052631579,0.0526315789473684,1.10526315789474,0,0.210526315789474,0,0,0,0,0.0263157894736842,0,0
86227,"Andrew Erik Feitosa","ata",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86323,"Walterson Silva","ata",11,9,1,0,2,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0.818181818181818,0.0909090909090909,0,0.181818181818182,0,0,0.181818181818182,0,0.727272727272727,0,0,0,0,0,0,0,0,0
86410,"Victor Luis Chuab Zamblauskas","lat",38,27,2,10,32,1,1,54,5,65,0,11,0,0,0,0,0,0,0,0.710526315789474,0.0526315789473684,0.263157894736842,0.842105263157895,0.0263157894736842,0.0263157894736842,1.42105263157895,0.131578947368421,1.71052631578947,0,0.289473684210526,0,0,0,0,0,0,0
86411,"Breno Gonçalves Lopes","lat",38,26,5,5,16,0,9,23,0,57,1,3,0,0,0,0,0,0,0,0.684210526315789,0.131578947368421,0.131578947368421,0.421052631578947,0,0.236842105263158,0.605263157894737,0,1.5,0.0263157894736842,0.0789473684210526,0,0,0,0,0,0,0
86485,"Marcos da Silva França","ata",38,29,7,14,38,8,6,30,2,83,5,0,0,2,0,0,0,0,0,0.763157894736842,0.184210526315789,0.368421052631579,1,0.210526315789474,0.157894736842105,0.789473684210526,0.0526315789473684,2.18421052631579,0.131578947368421,0,0,0.0526315789473684,0,0,0,0,0
86486,"Milton Mendes","tec",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86508,"Jandrei Chitolina Carniel","gol",38,0,0,0,13,0,0,0,2,45,0,11,41,0,48,0,0,0,1,0,0,0,0.342105263157895,0,0,0,0.0526315789473684,1.18421052631579,0,0.289473684210526,1.07894736842105,0,1.26315789473684,0,0,0,0.0263157894736842
86519,"Everton Felipe de Oliveira Silva","mei",38,27,13,7,24,1,2,18,2,102,2,0,0,0,0,0,0,0,0,0.710526315789474,0.342105263157895,0.184210526315789,0.631578947368421,0.0263157894736842,0.0526315789473684,0.473684210526316,0.0526315789473684,2.68421052631579,0.0526315789473684,0,0,0,0,0,0,0,0
86686,"Danilo das Neves Pinheiro","mei",38,48,9,9,32,0,1,52,5,82,2,0,0,1,0,1,0,0,0,1.26315789473684,0.236842105263158,0.236842105263158,0.842105263157895,0,0.0263157894736842,1.36842105263158,0.131578947368421,2.15789473684211,0.0526315789473684,0,0,0.0263157894736842,0,0.0263157894736842,0,0,0
86711,"Richard Cândido Coelho","mei",19,12,0,3,8,0,0,28,0,11,0,0,0,0,0,0,0,0,0,0.631578947368421,0,0.157894736842105,0.421052631578947,0,0,1.47368421052632,0,0.578947368421053,0,0,0,0,0,0,0,0,0
86713,"Jonathan Francisco Lemos","lat",38,22,4,8,8,0,1,41,4,62,0,3,0,0,0,0,1,0,0,0.578947368421053,0.105263157894737,0.210526315789474,0.210526315789474,0,0.0263157894736842,1.07894736842105,0.105263157894737,1.63157894736842,0,0.0789473684210526,0,0,0,0,0.0263157894736842,0,0
86724,"Walter Luiz Silva de Araujo","zag",30,9,1,1,4,0,1,3,5,8,0,1,0,0,0,0,0,0,0,0.3,0.0333333333333333,0.0333333333333333,0.133333333333333,0,0.0333333333333333,0.1,0.166666666666667,0.266666666666667,0,0.0333333333333333,0,0,0,0,0,0,0
86740,"João Lucas Cardoso","lat",20,7,1,0,6,0,1,14,1,43,1,4,0,0,0,0,0,0,0,0.35,0.05,0,0.3,0,0.05,0.7,0.05,2.15,0.05,0.2,0,0,0,0,0,0,0
86745,"Lucas Gonçalves Reis Santos","zag",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86757,"Everton Sousa Soares","ata",38,20,20,18,25,7,1,23,1,32,4,0,0,1,0,0,0,0,0,0.526315789473684,0.526315789473684,0.473684210526316,0.657894736842105,0.184210526315789,0.0263157894736842,0.605263157894737,0.0263157894736842,0.842105263157895,0.105263157894737,0,0,0.0263157894736842,0,0,0,0,0
86759,"Luan Guilherme de Jesus Vieira","ata",38,24,18,19,49,6,4,28,2,103,6,0,0,0,0,0,0,1,0,0.631578947368421,0.473684210526316,0.5,1.28947368421053,0.157894736842105,0.105263157894737,0.736842105263158,0.0526315789473684,2.71052631578947,0.157894736842105,0,0,0,0,0,0,0.0263157894736842,0
86760,"Lucas Macanhan Ferreira","gol",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86764,"Sidcley Ferreira Pereira","lat",38,37,7,6,59,6,13,32,4,89,4,11,0,0,0,0,0,0,0,0.973684210526316,0.184210526315789,0.157894736842105,1.55263157894737,0.157894736842105,0.342105263157895,0.842105263157895,0.105263157894737,2.34210526315789,0.105263157894737,0.289473684210526,0,0,0,0,0,0,0
86765,"Bruno da Mota Miranda","mei",8,1,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0.125,0,0.125,0.125,0,0,0.125,0,0.25,0,0,0,0,0,0,0,0,0
