"AtletaID","nome","posicao","partidas","faltas_cometidas","finalizações_defendidas","finalizações_fora","faltas_sofridas","gols","impedimentos","roubadas","cartoes_amarelos","passes_errados","assistencias","jogos_sem_sofrer_gols","defesas_dificeis","finalizacoes_trave","gols_sofridos","cartos_vermelhos","gols_contra","penaltis_perdidos","defesas_penalti","mediaFC","mediaFD","mediaFF","mediaFS","mediaG","mediaI","mediaR","mediaCA","mediaPE","mediaA","mediaJSG","mediaDD","mediaFT","mediaGS","mediaCV","mediaGC","mediaPP","mediaDP"
78632,"Bryan",2,38,16,2,7,16,0,0,20,3,59,1,5,0,0,0,1,0,0,0,0.421052631578947,0.0526315789473684,0.184210526315789,0.421052631578947,0,0,0.526315789473684,0.0789473684210526,1.55263157894737,0.0263157894736842,0.131578947368421,0,0,0,0.0263157894736842,0,0,0
78715,"Ramiro",4,38,29,4,6,21,1,2,27,4,46,0,0,0,0,0,2,0,0,0,0.763157894736842,0.105263157894737,0.157894736842105,0.552631578947368,0.0263157894736842,0.0526315789473684,0.710526315789474,0.105263157894737,1.21052631578947,0,0,0,0,0,0.0526315789473684,0,0,0
78765,"Alan Mineiro",4,23,5,4,3,7,0,0,6,0,27,0,0,0,0,0,0,0,0,0,0.217391304347826,0.173913043478261,0.130434782608696,0.304347826086957,0,0,0.260869565217391,0,1.17391304347826,0,0,0,0,0,0,0,0,0
78839,"Gabriel Gasparotto",1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78850,"Reinaldo",2,38,41,15,17,33,2,1,41,7,126,5,9,0,1,0,0,0,0,0,1.07894736842105,0.394736842105263,0.447368421052632,0.868421052631579,0.0526315789473684,0.0263157894736842,1.07894736842105,0.184210526315789,3.31578947368421,0.131578947368421,0.236842105263158,0,0.0263157894736842,0,0,0,0,0
78855,"Thiago Santos",4,38,59,1,3,19,1,4,48,9,36,2,0,0,0,0,0,0,0,0,1.55263157894737,0.0263157894736842,0.0789473684210526,0.5,0.0263157894736842,0.105263157894737,1.26315789473684,0.236842105263158,0.947368421052632,0.0526315789473684,0,0,0,0,0,0,0,0
78865,"Rodrigo Dourado",4,38,47,3,6,27,0,4,48,3,56,1,0,0,0,0,1,0,0,0,1.23684210526316,0.0789473684210526,0.157894736842105,0.710526315789474,0,0.105263157894737,1.26315789473684,0.0789473684210526,1.47368421052632,0.0263157894736842,0,0,0,0,0.0263157894736842,0,0,0
78868,"Raphinha",2,38,5,0,0,2,0,0,5,2,15,0,0,0,0,0,0,0,0,0,0.131578947368421,0,0,0.0526315789473684,0,0,0.131578947368421,0.0526315789473684,0.394736842105263,0,0,0,0,0,0,0,0,0
78895,"Marcelo",3,38,14,1,3,11,0,2,9,3,11,1,3,0,0,0,0,0,0,0,0.368421052631579,0.0263157894736842,0.0789473684210526,0.289473684210526,0,0.0526315789473684,0.236842105263158,0.0789473684210526,0.289473684210526,0.0263157894736842,0.0789473684210526,0,0,0,0,0,0,0
78967,"Dudu",5,12,15,3,3,27,0,1,5,4,18,0,0,0,1,0,0,0,0,0,1.25,0.25,0.25,2.25,0,0.0833333333333333,0.416666666666667,0.333333333333333,1.5,0,0,0,0.0833333333333333,0,0,0,0,0
78968,"Leandro Pereira",5,29,12,9,6,12,2,4,1,1,5,0,0,0,1,0,0,0,0,0,0.413793103448276,0.310344827586207,0.206896551724138,0.413793103448276,0.0689655172413793,0.137931034482759,0.0344827586206897,0.0344827586206897,0.172413793103448,0,0,0,0.0344827586206897,0,0,0,0,0
78979,"Edson Kölln",1,38,0,0,0,1,0,0,0,0,4,0,0,6,0,10,0,0,0,0,0,0,0,0.0263157894736842,0,0,0,0,0.105263157894737,0,0,0.157894736842105,0,0.263157894736842,0,0,0,0
78991,"Moisés",4,38,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.0789473684210526,0,0,0,0,0,0.0789473684210526,0,0,0,0,0,0,0,0,0,0,0
78994,"Eduardo Henrique",4,38,22,1,4,24,0,0,14,4,18,1,0,0,0,0,1,0,0,0,0.578947368421053,0.0263157894736842,0.105263157894737,0.631578947368421,0,0,0.368421052631579,0.105263157894737,0.473684210526316,0.0263157894736842,0,0,0,0,0.0263157894736842,0,0,0
79035,"Luiz Felipe",3,38,22,4,2,19,1,0,31,7,55,0,11,0,1,0,0,0,0,0,0.578947368421053,0.105263157894737,0.0526315789473684,0.5,0.0263157894736842,0,0.815789473684211,0.184210526315789,1.44736842105263,0,0.289473684210526,0,0.0263157894736842,0,0,0,0,0
79042,"Tiago ",3,38,4,0,2,3,1,0,8,0,18,0,1,0,0,0,0,0,0,0,0.105263157894737,0,0.0526315789473684,0.0789473684210526,0.0263157894736842,0,0.210526315789474,0,0.473684210526316,0,0.0263157894736842,0,0,0,0,0,0,0
79048,"Elisson",1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79066,"Alex Muralha",1,38,0,0,0,7,0,0,0,3,15,0,13,53,0,32,0,0,0,0,0,0,0,0.184210526315789,0,0,0,0.0789473684210526,0.394736842105263,0,0.342105263157895,1.39473684210526,0,0.842105263157895,0,0,0,0
79077,"Daniel Costa",4,11,3,1,2,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0.272727272727273,0.0909090909090909,0.181818181818182,0,0,0,0.0909090909090909,0,0.818181818181818,0,0,0,0,0,0,0,0,0
79170,"Rodrigo Ramallo",5,25,5,0,1,3,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0.2,0,0.04,0.12,0,0,0.08,0,0.2,0,0,0,0,0,0,0,0,0
79193,"Abuda",4,21,9,2,0,1,0,0,7,2,9,0,0,0,0,0,0,0,0,0,0.428571428571429,0.0952380952380952,0,0.0476190476190476,0,0,0.333333333333333,0.0952380952380952,0.428571428571429,0,0,0,0,0,0,0,0,0
79256,"Sánchez Miño",2,6,5,1,2,5,0,0,3,1,23,2,0,0,0,0,0,0,0,0,0.833333333333333,0.166666666666667,0.333333333333333,0.833333333333333,0,0,0.5,0.166666666666667,3.83333333333333,0.333333333333333,0,0,0,0,0,0,0,0
79276,"Nery Bareiro",3,38,11,1,2,4,1,0,7,4,19,0,4,0,0,0,1,0,0,0,0.289473684210526,0.0263157894736842,0.0526315789473684,0.105263157894737,0.0263157894736842,0,0.184210526315789,0.105263157894737,0.5,0,0.105263157894737,0,0,0,0.0263157894736842,0,0,0
79334,"Ricardo Silva",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79343,"Doriva",6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79437,"Roger Machado ",6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79553,"Mansur",2,38,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526315789473684,0,0,0,0,0,0,0,0,0
79578,"Sassá",5,38,22,11,11,24,11,13,8,5,15,0,0,0,1,0,0,0,0,0,0.578947368421053,0.289473684210526,0.289473684210526,0.631578947368421,0.289473684210526,0.342105263157895,0.210526315789474,0.131578947368421,0.394736842105263,0,0,0,0.0263157894736842,0,0,0,0,0
79646,"Bruno Pereirinha",2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79702,"Antonio Carlos ",3,38,20,1,6,9,1,0,5,2,14,0,4,0,0,0,0,0,0,0,0.526315789473684,0.0263157894736842,0.157894736842105,0.236842105263158,0.0263157894736842,0,0.131578947368421,0.0526315789473684,0.368421052631579,0,0.105263157894737,0,0,0,0,0,0,0
79826,"Douglas Santos",2,22,13,1,2,8,0,1,15,1,30,2,2,0,0,0,0,0,0,0,0.590909090909091,0.0454545454545455,0.0909090909090909,0.363636363636364,0,0.0454545454545455,0.681818181818182,0.0454545454545455,1.36363636363636,0.0909090909090909,0.0909090909090909,0,0,0,0,0,0,0
79887,"Fabiano",2,38,12,2,2,0,1,0,8,2,13,0,3,0,0,0,0,0,0,0,0.315789473684211,0.0526315789473684,0.0526315789473684,0,0.0263157894736842,0,0.210526315789474,0.0526315789473684,0.342105263157895,0,0.0789473684210526,0,0,0,0,0,0,0
79892,"Nenén",4,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79947,"Marion",5,31,8,2,0,8,0,1,7,1,12,0,0,0,0,0,0,0,0,0,0.258064516129032,0.0645161290322581,0,0.258064516129032,0,0.032258064516129,0.225806451612903,0.032258064516129,0.387096774193548,0,0,0,0,0,0,0,0,0
79954,"Romário",5,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79973,"Helton Leite",1,38,0,0,0,0,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263157894736842,0,0.210526315789474,0,0,0,0
80076,"Zé Roberto",5,14,1,2,2,5,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0.0714285714285714,0.142857142857143,0.142857142857143,0.357142857142857,0,0,0.0714285714285714,0,0.428571428571429,0,0,0,0,0,0,0,0,0
80080,"Brenner",5,26,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384615384615385,0,0,0.0769230769230769,0,0,0,0,0,0,0,0,0
80129,"Jadson",4,38,19,4,5,11,0,1,16,1,37,0,0,0,0,0,1,0,0,0,0.5,0.105263157894737,0.131578947368421,0.289473684210526,0,0.0263157894736842,0.421052631578947,0.0263157894736842,0.973684210526316,0,0,0,0,0,0.0263157894736842,0,0,0
80171,"Dedé",4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80188,"Marcos Junior",5,38,29,11,7,35,6,8,13,5,56,1,0,0,2,0,0,0,0,0,0.763157894736842,0.289473684210526,0.184210526315789,0.921052631578947,0.157894736842105,0.210526315789474,0.342105263157895,0.131578947368421,1.47368421052632,0.0263157894736842,0,0,0.0526315789473684,0,0,0,0,0
80224,"Lizio",4,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80280,"Taiberson",5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80281,"Cleberson",3,38,1,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0.0263157894736842,0,0,0,0,0.0263157894736842,0,0,0.184210526315789,0,0,0,0,0,0,0,0,0
80286,"Matheus Vidotto",1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80287,"Luciano",5,21,24,6,10,17,1,3,9,2,18,1,0,0,0,0,0,0,0,0,1.14285714285714,0.285714285714286,0.476190476190476,0.80952380952381,0.0476190476190476,0.142857142857143,0.428571428571429,0.0952380952380952,0.857142857142857,0.0476190476190476,0,0,0,0,0,0,0,0
80318,"Ezequiel ",2,25,22,0,0,15,1,1,14,4,23,0,5,0,0,0,0,0,0,0,0.88,0,0,0.6,0.04,0.04,0.56,0.16,0.92,0,0.2,0,0,0,0,0,0,0
80330,"Jocinei",4,35,12,4,9,10,0,0,14,1,28,1,0,0,0,0,0,0,0,0,0.342857142857143,0.114285714285714,0.257142857142857,0.285714285714286,0,0,0.4,0.0285714285714286,0.8,0.0285714285714286,0,0,0,0,0,0,0,0
80337,"Arthur ",5,38,34,14,17,50,6,10,24,2,76,1,0,0,0,0,0,0,0,0,0.894736842105263,0.368421052631579,0.447368421052632,1.31578947368421,0.157894736842105,0.263157894736842,0.631578947368421,0.0526315789473684,2,0.0263157894736842,0,0,0,0,0,0,0,0
80363,"Ariel Cabral",4,38,37,0,10,15,1,1,34,3,81,0,0,0,0,0,0,0,0,0,0.973684210526316,0,0.263157894736842,0.394736842105263,0.0263157894736842,0.0263157894736842,0.894736842105263,0.0789473684210526,2.13157894736842,0,0,0,0,0,0,0,0,0
80370,"Edson",4,38,21,2,10,18,0,3,32,5,35,0,0,0,0,0,0,0,0,0,0.552631578947368,0.0526315789473684,0.263157894736842,0.473684210526316,0,0.0789473684210526,0.842105263157895,0.131578947368421,0.921052631578947,0,0,0,0,0,0,0,0,0
80374,"Norberto ",2,38,14,0,0,10,0,0,19,3,22,0,2,0,0,0,1,0,0,0,0.368421052631579,0,0,0.263157894736842,0,0,0.5,0.0789473684210526,0.578947368421053,0,0.0526315789473684,0,0,0,0.0263157894736842,0,0,0
80393,"Fabinho",4,38,33,3,5,37,0,2,47,4,43,1,0,0,0,0,1,0,0,0,0.868421052631579,0.0789473684210526,0.131578947368421,0.973684210526316,0,0.0526315789473684,1.23684210526316,0.105263157894737,1.13157894736842,0.0263157894736842,0,0,0,0,0.0263157894736842,0,0,0
80394,"Matheus Inácio",1,38,0,0,0,3,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0.0789473684210526,0,0,0,0,0.0263157894736842,0,0.0263157894736842,0,0,0.0789473684210526,0,0,0,0
80399,"Higor Leite",4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80403,"Maurides",5,23,7,5,3,7,0,2,0,0,12,0,0,0,0,0,0,0,0,0,0.304347826086957,0.217391304347826,0.130434782608696,0.304347826086957,0,0.0869565217391304,0,0,0.521739130434783,0,0,0,0,0,0,0,0,0
80431,"Maicon Silva",2,14,3,0,0,2,0,0,3,1,8,0,1,0,0,0,0,0,0,0,0.214285714285714,0,0,0.142857142857143,0,0,0.214285714285714,0.0714285714285714,0.571428571428571,0,0.0714285714285714,0,0,0,0,0,0,0
80537,"Michael",5,24,15,7,14,8,3,6,4,1,18,0,0,0,0,0,0,0,0,0,0.625,0.291666666666667,0.583333333333333,0.333333333333333,0.125,0.25,0.166666666666667,0.0416666666666667,0.75,0,0,0,0,0,0,0,0,0
80538,"Marlon Santos",3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80552,"Marquinhos Pedroso",2,38,70,3,5,47,0,0,35,4,70,3,10,0,0,0,2,0,0,0,1.84210526315789,0.0789473684210526,0.131578947368421,1.23684210526316,0,0,0.921052631578947,0.105263157894737,1.84210526315789,0.0789473684210526,0.263157894736842,0,0,0,0.0526315789473684,0,0,0
80576,"Renato",4,38,21,0,1,11,0,0,8,2,12,0,0,0,0,0,0,0,0,0,0.552631578947368,0,0.0263157894736842,0.289473684210526,0,0,0.210526315789474,0.0526315789473684,0.315789473684211,0,0,0,0,0,0,0,0,0
80583,"Lucas Lima",4,38,51,8,9,68,2,9,29,7,142,4,0,0,2,0,1,0,0,0,1.34210526315789,0.210526315789474,0.236842105263158,1.78947368421053,0.0526315789473684,0.236842105263158,0.763157894736842,0.184210526315789,3.73684210526316,0.105263157894737,0,0,0.0526315789473684,0,0.0263157894736842,0,0,0
80853,"Pedro Geromel",3,38,20,3,6,21,3,2,43,5,61,0,15,0,1,0,0,0,0,0,0.526315789473684,0.0789473684210526,0.157894736842105,0.552631578947368,0.0789473684210526,0.0526315789473684,1.13157894736842,0.131578947368421,1.60526315789474,0,0.394736842105263,0,0.0263157894736842,0,0,0,0,0
80913,"Nixon",5,38,10,1,7,20,0,3,0,0,23,0,0,0,1,0,0,0,0,0,0.263157894736842,0.0263157894736842,0.184210526315789,0.526315789473684,0,0.0789473684210526,0,0,0.605263157894737,0,0,0,0.0263157894736842,0,0,0,0,0
80944,"Marlone",4,38,11,7,11,34,6,2,19,1,51,3,0,0,1,0,0,0,0,0,0.289473684210526,0.184210526315789,0.289473684210526,0.894736842105263,0.157894736842105,0.0526315789473684,0.5,0.0263157894736842,1.34210526315789,0.0789473684210526,0,0,0.0263157894736842,0,0,0,0,0
81031,"Marquinhos Santos",6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81091,"Jair",4,38,2,0,0,6,0,0,3,1,6,0,0,0,0,0,0,0,0,0,0.0526315789473684,0,0,0.157894736842105,0,0,0.0789473684210526,0.0263157894736842,0.157894736842105,0,0,0,0,0,0,0,0,0
81148,"Ronaldo Mendes",4,27,4,0,2,5,0,0,5,1,7,0,0,0,0,0,0,0,0,0,0.148148148148148,0,0.0740740740740741,0.185185185185185,0,0,0.185185185185185,0.037037037037037,0.259259259259259,0,0,0,0,0,0,0,0,0
81150,"Mayke",2,38,5,0,0,1,0,0,7,2,2,1,1,0,0,0,0,0,0,0,0.131578947368421,0,0,0.0263157894736842,0,0,0.184210526315789,0.0526315789473684,0.0526315789473684,0.0263157894736842,0.0263157894736842,0,0,0,0,0,0,0
81223,"Erazo",3,38,13,0,3,10,0,1,21,4,53,0,7,0,0,0,0,0,0,0,0.342105263157895,0,0.0789473684210526,0.263157894736842,0,0.0263157894736842,0.552631578947368,0.105263157894737,1.39473684210526,0,0.184210526315789,0,0,0,0,0,0,0
81241,"Oswaldo Henríquez",3,38,8,0,0,2,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0.210526315789474,0,0,0.0526315789473684,0,0,0.105263157894737,0,0.184210526315789,0,0,0,0,0,0,0,0,0
81543,"Josué",3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81682,"Cazares",4,38,8,6,15,13,6,4,2,1,59,4,0,0,0,0,1,0,0,0,0.210526315789474,0.157894736842105,0.394736842105263,0.342105263157895,0.157894736842105,0.105263157894737,0.0526315789473684,0.0263157894736842,1.55263157894737,0.105263157894737,0,0,0,0,0.0263157894736842,0,0,0
81770,"Clayton",5,38,24,12,13,27,4,6,15,5,65,3,0,0,0,0,0,0,0,0,0.631578947368421,0.315789473684211,0.342105263157895,0.710526315789474,0.105263157894737,0.157894736842105,0.394736842105263,0.131578947368421,1.71052631578947,0.0789473684210526,0,0,0,0,0,0,0,0
81776,"Bruno Nazário",4,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263157894736842,0,0,0,0,0,0,0,0,0,0,0
81794,"Cláudio Prates",6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81845,"Alisson",5,38,24,7,14,18,4,5,6,4,28,4,0,0,0,0,0,0,0,0,0.631578947368421,0.184210526315789,0.368421052631579,0.473684210526316,0.105263157894737,0.131578947368421,0.157894736842105,0.105263157894737,0.736842105263158,0.105263157894737,0,0,0,0,0,0,0,0
81881,"João Ricardo",1,38,2,0,0,0,0,0,0,2,26,0,5,48,0,55,0,0,0,0,0.0526315789473684,0,0,0,0,0,0,0.0526315789473684,0.684210526315789,0,0.131578947368421,1.26315789473684,0,1.44736842105263,0,0,0,0
81898,"Osman",4,38,36,12,24,29,2,14,30,5,107,1,0,0,2,0,0,0,1,0,0.947368421052632,0.315789473684211,0.631578947368421,0.763157894736842,0.0526315789473684,0.368421052631579,0.789473684210526,0.131578947368421,2.81578947368421,0.0263157894736842,0,0,0.0526315789473684,0,0,0,0.0263157894736842,0
81905,"Henrique Dourado",5,26,19,3,3,18,2,2,3,1,14,0,0,0,0,0,0,0,0,0,0.730769230769231,0.115384615384615,0.115384615384615,0.692307692307692,0.0769230769230769,0.0769230769230769,0.115384615384615,0.0384615384615385,0.538461538461538,0,0,0,0,0,0,0,0,0
81923,"Donatti",3,26,0,0,0,0,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384615384615385,0,0.115384615384615,0,0.0769230769230769,0,0,0,0,0,0,0
81950,"Jefferson",4,38,19,1,2,18,0,0,28,2,55,2,0,0,0,0,0,0,0,0,0.5,0.0263157894736842,0.0526315789473684,0.473684210526316,0,0,0.736842105263158,0.0526315789473684,1.44736842105263,0.0526315789473684,0,0,0,0,0,0,0,0
81951,"Igor Julião",2,38,4,0,0,5,0,0,3,2,11,0,3,0,0,0,0,0,0,0,0.105263157894737,0,0,0.131578947368421,0,0,0.0789473684210526,0.0526315789473684,0.289473684210526,0,0.0789473684210526,0,0,0,0,0,0,0
82128,"Ferrugem",4,38,31,10,6,40,2,1,31,8,76,0,0,0,0,0,0,0,0,0,0.815789473684211,0.263157894736842,0.157894736842105,1.05263157894737,0.0526315789473684,0.0263157894736842,0.815789473684211,0.210526315789474,2,0,0,0,0,0,0,0,0,0
82381,"Juninho",4,38,50,7,7,22,2,0,50,4,92,0,0,0,0,0,0,0,0,0,1.31578947368421,0.184210526315789,0.184210526315789,0.578947368421053,0.0526315789473684,0,1.31578947368421,0.105263157894737,2.42105263157895,0,0,0,0,0,0,0,0,0
82403,"César Martins",3,33,2,0,1,1,0,0,1,1,15,0,1,0,0,0,1,0,0,0,0.0606060606060606,0,0.0303030303030303,0.0303030303030303,0,0,0.0303030303030303,0.0303030303030303,0.454545454545455,0,0.0303030303030303,0,0,0,0.0303030303030303,0,0,0
82411,"Cueva",5,34,27,12,9,58,7,6,32,7,111,5,0,0,2,0,1,0,1,0,0.794117647058823,0.352941176470588,0.264705882352941,1.70588235294118,0.205882352941176,0.176470588235294,0.941176470588235,0.205882352941176,3.26470588235294,0.147058823529412,0,0,0.0588235294117647,0,0.0294117647058824,0,0.0294117647058824,0
82463,"Otávio",4,38,49,8,9,27,1,0,51,4,72,0,0,0,0,0,0,0,0,0,1.28947368421053,0.210526315789474,0.236842105263158,0.710526315789474,0.0263157894736842,0,1.34210526315789,0.105263157894737,1.89473684210526,0,0,0,0,0,0,0,0,0
82469,"Douglas Coutinho ",5,34,2,2,1,1,1,2,2,1,2,1,0,0,0,0,0,0,0,0,0.0588235294117647,0.0588235294117647,0.0294117647058824,0.0294117647058824,0.0294117647058824,0.0588235294117647,0.0588235294117647,0.0294117647058824,0.0588235294117647,0.0294117647058824,0,0,0,0,0,0,0,0
82474,"Gegê",4,38,2,1,2,3,0,1,2,0,11,0,0,0,0,0,0,0,0,0,0.0526315789473684,0.0263157894736842,0.0526315789473684,0.0789473684210526,0,0.0263157894736842,0.0526315789473684,0,0.289473684210526,0,0,0,0,0,0,0,0,0
82499,"Christiano ",2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82567,"Moisés",4,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263157894736842,0,0,0,0,0,0,0,0,0,0,0
82570,"Gabriel Esteves",5,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82584,"Marquinho",4,8,3,0,0,3,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0.375,0,0,0.375,0,0,0.125,0,0.75,0,0,0,0,0,0,0,0,0
82613,"Alan Costa",3,38,10,0,1,4,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0.263157894736842,0,0.0263157894736842,0.105263157894737,0,0,0.0789473684210526,0.0789473684210526,0.263157894736842,0,0,0,0,0,0,0,0,0
82626,"Thales ",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82627,"Luiz Araújo",4,38,24,9,9,12,2,3,19,4,36,3,0,0,1,0,0,0,0,0,0.631578947368421,0.236842105263158,0.236842105263158,0.315789473684211,0.0526315789473684,0.0789473684210526,0.5,0.105263157894737,0.947368421052632,0.0789473684210526,0,0,0.0263157894736842,0,0,0,0,0
82639,"Marcelo Hermes",2,38,12,0,2,8,2,0,13,2,35,1,4,0,0,0,0,0,0,0,0.315789473684211,0,0.0526315789473684,0.210526315789474,0.0526315789473684,0,0.342105263157895,0.0526315789473684,0.921052631578947,0.0263157894736842,0.105263157894737,0,0,0,0,0,0,0
82653,"Victor Rangel",5,20,17,5,8,13,2,3,4,1,15,1,0,0,0,0,0,0,0,0,0.85,0.25,0.4,0.65,0.1,0.15,0.2,0.05,0.75,0.05,0,0,0,0,0,0,0,0
82703,"Matheus Biteco",4,26,25,5,3,4,0,0,22,1,32,0,0,0,0,0,0,0,0,0,0.961538461538462,0.192307692307692,0.115384615384615,0.153846153846154,0,0,0.846153846153846,0.0384615384615385,1.23076923076923,0,0,0,0,0,0,0,0,0
82740,"Artur",3,11,11,1,0,2,0,1,9,3,17,1,1,0,0,0,0,0,0,0,1,0.0909090909090909,0,0.181818181818182,0,0.0909090909090909,0.818181818181818,0.272727272727273,1.54545454545455,0.0909090909090909,0.0909090909090909,0,0,0,0,0,0,0
82758,"Hyuri",5,38,13,3,6,12,2,4,7,0,13,0,0,0,0,0,0,0,0,0,0.342105263157895,0.0789473684210526,0.157894736842105,0.315789473684211,0.0526315789473684,0.105263157894737,0.184210526315789,0,0.342105263157895,0,0,0,0,0,0,0,0,0
82767,"Vinícius Araújo",5,38,11,3,2,7,2,6,3,5,13,1,0,0,0,0,0,0,0,0,0.289473684210526,0.0789473684210526,0.0526315789473684,0.184210526315789,0.0526315789473684,0.157894736842105,0.0789473684210526,0.131578947368421,0.342105263157895,0.0263157894736842,0,0,0,0,0,0,0,0
82768,"Danilo",1,38,1,0,0,9,0,0,0,4,15,0,10,51,0,39,0,0,0,2,0.0263157894736842,0,0,0.236842105263158,0,0,0,0.105263157894737,0.394736842105263,0,0.263157894736842,1.34210526315789,0,1.02631578947368,0,0,0,0.0526315789473684
82775,"Lucas Ramon ",2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82787,"Joel",5,38,13,2,2,7,2,6,5,0,11,1,0,0,0,0,0,0,0,0,0.342105263157895,0.0526315789473684,0.0526315789473684,0.184210526315789,0.0526315789473684,0.157894736842105,0.131578947368421,0,0.289473684210526,0.0263157894736842,0,0,0,0,0,0,0,0
82939,"Ruy",4,38,11,5,7,18,1,3,12,2,46,3,0,0,0,0,0,0,0,0,0.289473684210526,0.131578947368421,0.184210526315789,0.473684210526316,0.0263157894736842,0.0789473684210526,0.315789473684211,0.0526315789473684,1.21052631578947,0.0789473684210526,0,0,0,0,0,0,0,0
82952,"Ermel",5,38,22,7,8,43,2,1,9,0,34,1,0,0,0,0,0,0,0,0,0.578947368421053,0.184210526315789,0.210526315789474,1.13157894736842,0.0526315789473684,0.0263157894736842,0.236842105263158,0,0.894736842105263,0.0263157894736842,0,0,0,0,0,0,0,0
83004,"Otero",4,24,21,5,11,30,2,0,12,5,22,3,0,0,2,0,0,0,0,0,0.875,0.208333333333333,0.458333333333333,1.25,0.0833333333333333,0,0.5,0.208333333333333,0.916666666666667,0.125,0,0,0.0833333333333333,0,0,0,0,0
83028,"Braian Rodríguez",5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
